trial_id,variant,case_id,axis,model,derivative_vs_velocity_relative_l2,derivative_vs_velocity_relative_l2_defined,derivative_vs_velocity_rmse_mps
R4_LHS_03,control,V40_B_E2_C5_2T,Z,S10,0.9098505758613866,True,0.006396352281862647
R4_LHS_03,control,V40_CPLUS_E2_C5_2T,X,S10,0.8405118172842986,True,0.001306132448558168
R4_LHS_03,control,V40_CPLUS_E2_C5_2T,Y,S10,0.7397308556912441,True,0.009793651175893736
R4_LHS_03,control,V40_CPLUS_E2_C5_2T,Z,S10,0.863189597060135,True,0.009396352913352187
R4_LHS_03,control,V40_C_E2_C5_2T,X,S10,0.8465810228162076,True,0.0011468421243656039
R4_LHS_03,control,V40_C_E2_C5_2T,Y,S10,0.8114587007782278,True,0.008580364063800014
R4_LHS_03,control,V40_C_E2_C5_2T,Z,S10,0.9257795057393653,True,0.008065145882152378
R4_LHS_03,control,V52_A_E2_C5_2T,X,S10,0.9744671949178395,True,0.0007708664993037477
R4_LHS_03,control,V52_A_E2_C5_2T,Y,S10,0.855736429531086,True,0.006868380643790978
R4_LHS_03,control,V52_A_E2_C5_2T,Z,S10,0.9754716813851672,True,0.00491329005398664
R4_LHS_03,control,V52_B_E2_C5_2T,X,S10,0.9306575182301497,True,0.0009162549131981472
R4_LHS_03,control,V52_B_E2_C5_2T,Y,S10,0.7682991272904559,True,0.0079487566401477
R4_LHS_03,control,V52_B_E2_C5_2T,Z,S10,0.8319819803352693,True,0.005434924262977095
R4_LHS_03,control,V52_CPLUS_E2_C5_2T,X,S10,0.9669602521818649,True,0.0013329562789927414
R4_LHS_03,control,V52_CPLUS_E2_C5_2T,Y,S10,0.7417099689128698,True,0.011022503602906377
R4_LHS_03,control,V52_CPLUS_E2_C5_2T,Z,S10,0.836071172674659,True,0.007912467103728466
R4_LHS_03,control,V52_C_E2_C5_2T,X,S10,0.9519799700766287,True,0.0011123516003307002
R4_LHS_03,control,V52_C_E2_C5_2T,Y,S10,0.7588192470868841,True,0.009076449664651529
R4_LHS_03,control,V52_C_E2_C5_2T,Z,S10,0.8604770261050804,True,0.006463571560547944
R4_LHS_03,control,V40_A_E3_C6_1T,X,S10,0.8808269643215748,True,0.0005707049507483505
R4_LHS_03,control,V40_A_E3_C6_1T,Y,S10,0.9847975839780505,True,0.004146638229627627
R4_LHS_03,control,V40_A_E3_C6_1T,Z,S10,0.8840633220430799,True,0.004372661271207036
R4_LHS_03,control,V40_B_E3_C6_1T,X,S10,0.8812935513205797,True,0.0007045625266352042
R4_LHS_03,control,V40_B_E3_C6_1T,Y,S10,1.0202117268717197,True,0.005256090090954849
R4_LHS_03,control,V40_B_E3_C6_1T,Z,S10,0.9472989126931799,True,0.005197306506239172
R4_LHS_03,control,V40_CPLUS_E3_C6_1T,X,S10,0.8348895935887878,True,0.0010210468603466998
R4_LHS_03,control,V40_CPLUS_E3_C6_1T,Y,S10,1.0161579705397814,True,0.007772800443472282
R4_LHS_03,control,V40_CPLUS_E3_C6_1T,Z,S10,1.1460843722470977,True,0.008179210842933167
R4_LHS_03,control,V40_C_E3_C6_1T,X,S10,0.825648992636031,True,0.0008413108127770276
R4_LHS_03,control,V40_C_E3_C6_1T,Y,S10,0.9730244824282566,True,0.00619792765213101
R4_LHS_03,control,V40_C_E3_C6_1T,Z,S10,1.0101342487734222,True,0.006456853138543161
R4_LHS_03,control,V52_A_E3_C6_1T,X,S10,0.8307209263449697,True,0.0005411659048630361
R4_LHS_03,control,V52_A_E3_C6_1T,Y,S10,0.8880144396474877,True,0.004898020273031493
R4_LHS_03,control,V52_A_E3_C6_1T,Z,S10,0.7103069562887458,True,0.00381770793755078
R4_LHS_03,control,V52_B_E3_C6_1T,X,S10,0.8503778345279622,True,0.0006541527720436708
R4_LHS_03,control,V52_B_E3_C6_1T,Y,S10,0.899314782982421,True,0.005861849662542035
R4_LHS_03,control,V52_B_E3_C6_1T,Z,S10,0.8541201531217615,True,0.004570051928233666
R4_LHS_03,control,V52_CPLUS_E3_C6_1T,X,S10,0.8362451657950926,True,0.0009607478710638274
R4_LHS_03,control,V52_CPLUS_E3_C6_1T,Y,S10,0.9700787368925133,True,0.009158991907013159
R4_LHS_03,control,V52_CPLUS_E3_C6_1T,Z,S10,0.948666408777261,True,0.006693680781727441
R4_LHS_03,control,V52_C_E3_C6_1T,X,S10,0.8381709498744235,True,0.0007890843365736619
R4_LHS_03,control,V52_C_E3_C6_1T,Y,S10,0.9541542415122843,True,0.007434491722737124
R4_LHS_03,control,V52_C_E3_C6_1T,Z,S10,0.8599804063867401,True,0.0054621097141344015
R4_LHS_03,control,V40_A_E4_C7_1T,X,S10,0.9106286160972676,True,0.0007207720169518108
R4_LHS_03,control,V40_A_E4_C7_1T,Y,S10,1.1741637026029559,True,0.005259219002580637
R4_LHS_03,control,V40_A_E4_C7_1T,Z,S10,0.9881874057538448,True,0.0052294787314885755
R4_LHS_03,control,V40_B_E4_C7_1T,X,S10,0.934396982252387,True,0.0008446848627379497
R4_LHS_03,control,V40_B_E4_C7_1T,Y,S10,1.171411123342836,True,0.006067659974056083
R4_LHS_03,control,V40_B_E4_C7_1T,Z,S10,1.089704886601862,True,0.006050777773715264
R4_LHS_03,control,V40_CPLUS_E4_C7_1T,X,S10,0.863997153247762,True,0.001184997652307788
R4_LHS_03,control,V40_CPLUS_E4_C7_1T,Y,S10,1.0378468827571388,True,0.008177750574167208
R4_LHS_03,control,V40_CPLUS_E4_C7_1T,Z,S10,1.2077989857466862,True,0.008937864721767663
R4_LHS_03,control,V40_C_E4_C7_1T,X,S10,0.9090272447069998,True,0.0010392694662824835
R4_LHS_03,control,V40_C_E4_C7_1T,Y,S10,1.1243803118828104,True,0.0071055562820083575
R4_LHS_03,control,V40_C_E4_C7_1T,Z,S10,1.149377228424729,True,0.007150614127526707
R4_LHS_03,control,V52_A_E4_C7_1T,X,S10,1.0284568835030998,True,0.0008312410704028214
R4_LHS_03,control,V52_A_E4_C7_1T,Y,S10,1.1494211787514075,True,0.006219525254635993
R4_LHS_03,control,V52_A_E4_C7_1T,Z,S10,1.111083947277332,True,0.0055568423201448796
R4_LHS_03,control,V52_B_E4_C7_1T,X,S10,0.9105271535058641,True,0.0008383576441321358
R4_LHS_03,control,V52_B_E4_C7_1T,Y,S10,1.0688195523362034,True,0.007010638567686533
R4_LHS_03,control,V52_B_E4_C7_1T,Z,S10,1.033124069809448,True,0.00592589795851435
R4_LHS_03,control,V52_CPLUS_E4_C7_1T,X,S10,0.9152512867688438,True,0.0011003930480069596
R4_LHS_03,control,V52_CPLUS_E4_C7_1T,Y,S10,1.0441046116043713,True,0.009633245018513505
R4_LHS_03,control,V52_CPLUS_E4_C7_1T,Z,S10,1.2987221168541272,True,0.008561558924257914
R4_LHS_03,control,V52_C_E4_C7_1T,X,S10,0.8936001496401017,True,0.0009424311311280379
R4_LHS_03,control,V52_C_E4_C7_1T,Y,S10,1.0371342163574149,True,0.008011809651995399
R4_LHS_03,control,V52_C_E4_C7_1T,Z,S10,1.0697179821101117,True,0.006687144248180401
R4_LHS_03,control,V40_A_E5_C9_1T,X,S10,0.9357284793284673,True,0.0009160119781000262
R4_LHS_03,control,V40_A_E5_C9_1T,Y,S10,1.3550472385534924,True,0.0061671646045484895
R4_LHS_03,control,V40_A_E5_C9_1T,Z,S10,1.1980061305594174,True,0.006395952535968893
R4_LHS_03,control,V40_B_E5_C9_1T,X,S10,0.8871374217542344,True,0.0009918430026376278
R4_LHS_03,control,V40_B_E5_C9_1T,Y,S10,1.2141345998906712,True,0.006660366908577023
R4_LHS_03,control,V40_B_E5_C9_1T,Z,S10,1.1383405351763098,True,0.006667439507653367
R4_LHS_03,control,V40_CPLUS_E5_C9_1T,X,S10,0.924301529005244,True,0.0013122135528524845
R4_LHS_03,control,V40_CPLUS_E5_C9_1T,Y,S10,1.19976243124171,True,0.009053140179310989
R4_LHS_03,control,V40_CPLUS_E5_C9_1T,Z,S10,1.3670282329560877,True,0.009883665453904896
R4_LHS_03,control,V40_C_E5_C9_1T,X,S10,0.9265806296192759,True,0.0011733856345706114
R4_LHS_03,control,V40_C_E5_C9_1T,Y,S10,1.2176661159033009,True,0.007742239627312175
R4_LHS_03,control,V40_C_E5_C9_1T,Z,S10,1.2695956709897367,True,0.007914395716912844
R4_LHS_03,control,V52_A_E5_C9_1T,X,S10,1.0473807065583618,True,0.0009138975968624216
R4_LHS_03,control,V52_A_E5_C9_1T,Y,S10,1.257157996587485,True,0.0068230432945560375
R4_LHS_03,control,V52_A_E5_C9_1T,Z,S10,1.2268543096331237,True,0.006116441883041824
R4_LHS_03,control,V52_B_E5_C9_1T,X,S10,0.8929629284811558,True,0.0009258304769485738
R4_LHS_03,control,V52_B_E5_C9_1T,Y,S10,1.038649717692999,True,0.007039470690871115
R4_LHS_03,control,V52_B_E5_C9_1T,Z,S10,1.0246078380548571,True,0.006015438115858045
R4_LHS_03,control,V52_CPLUS_E5_C9_1T,X,S10,0.8970634377654461,True,0.0011763558514413656
R4_LHS_03,control,V52_CPLUS_E5_C9_1T,Y,S10,1.0634539600687023,True,0.010011273357905531
R4_LHS_03,control,V52_CPLUS_E5_C9_1T,Z,S10,1.1827671235091672,True,0.008215177066931869
R4_LHS_03,control,V52_C_E5_C9_1T,X,S10,0.9388602539596768,True,0.0010045443054256785
R4_LHS_03,control,V52_C_E5_C9_1T,Y,S10,1.1114740897103395,True,0.008447627096533308
R4_LHS_03,control,V52_C_E5_C9_1T,Z,S10,1.242647564903928,True,0.007380728131869112
R4_LHS_03,control,V40_A_E6_C10_1T,X,S10,0.8890261889362202,True,0.0005579076164092265
R4_LHS_03,control,V40_A_E6_C10_1T,Y,S10,1.0366254323731112,True,0.004216038136871009
R4_LHS_03,control,V40_A_E6_C10_1T,Z,S10,0.8791805398693285,True,0.004245378872439045
R4_LHS_03,control,V40_B_E6_C10_1T,X,S10,0.8305756006128464,True,0.0006995966129460049
R4_LHS_03,control,V40_B_E6_C10_1T,Y,S10,0.989163386926298,True,0.005331941745894629
R4_LHS_03,control,V40_B_E6_C10_1T,Z,S10,0.9530652386739483,True,0.005456012436837949
R4_LHS_03,control,V40_CPLUS_E6_C10_1T,X,S10,0.8354727266459244,True,0.001026005362083189
R4_LHS_03,control,V40_CPLUS_E6_C10_1T,Y,S10,1.0281908064142307,True,0.007891228160227613
R4_LHS_03,control,V40_CPLUS_E6_C10_1T,Z,S10,1.1742470560045424,True,0.008386039275843799
R4_LHS_03,control,V40_C_E6_C10_1T,X,S10,0.8297946689969515,True,0.0008349648952820415
R4_LHS_03,control,V40_C_E6_C10_1T,Y,S10,1.0020280845791616,True,0.00628399136580211
R4_LHS_03,control,V40_C_E6_C10_1T,Z,S10,1.0506010760497995,True,0.006536931994646451
R4_LHS_03,control,V52_A_E6_C10_1T,X,S10,0.8382394098960179,True,0.0005427380395240004
R4_LHS_03,control,V52_A_E6_C10_1T,Y,S10,0.9410882435715572,True,0.005226069946711882
R4_LHS_03,control,V52_A_E6_C10_1T,Z,S10,0.7276118830412227,True,0.003923919426954575
R4_LHS_03,control,V52_B_E6_C10_1T,X,S10,0.8491810293519351,True,0.0006503458906031668
R4_LHS_03,control,V52_B_E6_C10_1T,Y,S10,0.8961294654926854,True,0.005877392795164446
R4_LHS_03,control,V52_B_E6_C10_1T,Z,S10,0.8242045051224732,True,0.004431907968705335
R4_LHS_03,control,V52_CPLUS_E6_C10_1T,X,S10,0.8630972717101769,True,0.0009482623623954718
R4_LHS_03,control,V52_CPLUS_E6_C10_1T,Y,S10,0.9664089676799504,True,0.008813762654171865
R4_LHS_03,control,V52_CPLUS_E6_C10_1T,Z,S10,1.0932919954597242,True,0.007114979235033101
R4_LHS_03,control,V52_C_E6_C10_1T,X,S10,0.8221369859179678,True,0.0007703428433942924
R4_LHS_03,control,V52_C_E6_C10_1T,Y,S10,0.9079387486568978,True,0.007164065640647415
R4_LHS_03,control,V52_C_E6_C10_1T,Z,S10,0.8776606990930239,True,0.0054790055392990355
R4_LHS_03,control,V40_A_E7_C11_2T,X,S10,0.920327658999977,True,0.0009947390121558444
R4_LHS_03,control,V40_A_E7_C11_2T,Y,S10,0.9316135064840027,True,0.006502150204623984
R4_LHS_03,control,V40_A_E7_C11_2T,Z,S10,1.094941599642966,True,0.006154700447275092
R4_LHS_03,control,V40_B_E7_C11_2T,X,S10,0.8923303070513615,True,0.0011417144279562046
R4_LHS_03,control,V40_B_E7_C11_2T,Y,S10,0.8979395310395597,True,0.0076789883168257075
R4_LHS_03,control,V40_B_E7_C11_2T,Z,S10,1.0317116548951566,True,0.007208121893398041
R4_LHS_03,control,V40_CPLUS_E7_C11_2T,X,S10,0.9043104906552007,True,0.0013936098605772896
R4_LHS_03,control,V40_CPLUS_E7_C11_2T,Y,S10,0.8275118255129796,True,0.01064146480747316
R4_LHS_03,control,V40_CPLUS_E7_C11_2T,Z,S10,0.9421496337132573,True,0.009820167390658241
R4_LHS_03,control,V40_C_E7_C11_2T,X,S10,0.9017315433406032,True,0.0012236748358415196
R4_LHS_03,control,V40_C_E7_C11_2T,Y,S10,0.8724203590750919,True,0.00895195758586646
R4_LHS_03,control,V40_C_E7_C11_2T,Z,S10,0.9713986739255658,True,0.00810461405716609
R4_LHS_03,control,V52_A_E7_C11_2T,X,S10,0.9860558047288899,True,0.0009240605823242079
R4_LHS_03,control,V52_A_E7_C11_2T,Y,S10,0.9276221233447823,True,0.007746419284800034
R4_LHS_03,control,V52_A_E7_C11_2T,Z,S10,1.1528506795798579,True,0.006105763971485308
R4_LHS_03,control,V52_B_E7_C11_2T,X,S10,0.9407323367150372,True,0.0009936743434041271
R4_LHS_03,control,V52_B_E7_C11_2T,Y,S10,0.7978919657963902,True,0.008259334511992488
R4_LHS_03,control,V52_B_E7_C11_2T,Z,S10,0.8991577130958374,True,0.005870982704633248
R4_LHS_03,control,V52_CPLUS_E7_C11_2T,X,S10,0.9384534449373783,True,0.0013152177326986435
R4_LHS_03,control,V52_CPLUS_E7_C11_2T,Y,S10,0.7648624909277864,True,0.011740940505993011
R4_LHS_03,control,V52_CPLUS_E7_C11_2T,Z,S10,0.8211445143529948,True,0.008179065531631325
R4_LHS_03,control,V52_C_E7_C11_2T,X,S10,0.8986691901946356,True,0.0011129007108044973
R4_LHS_03,control,V52_C_E7_C11_2T,Y,S10,0.7445435823646156,True,0.009359058085563643
R4_LHS_03,control,V52_C_E7_C11_2T,Z,S10,0.8108825294156793,True,0.006500320798981331
R4_LHS_03,control,V40_A_E8_C12_2T,X,S10,0.8343716459927027,True,0.0006180129433621031
R4_LHS_03,control,V40_A_E8_C12_2T,Y,S10,0.7020892871421025,True,0.004770927633404861
R4_LHS_03,control,V40_A_E8_C12_2T,Z,S10,0.8705321823122074,True,0.004848917889812103
R4_LHS_03,control,V40_B_E8_C12_2T,X,S10,0.8359100413427907,True,0.0007940937283626
R4_LHS_03,control,V40_B_E8_C12_2T,Y,S10,0.7197126144728074,True,0.006273064004112837
R4_LHS_03,control,V40_B_E8_C12_2T,Z,S10,0.8566230260523896,True,0.006186583928942771
R4_LHS_03,control,V40_CPLUS_E8_C12_2T,X,S10,0.8739254227868557,True,0.0012360925557608473
R4_LHS_03,control,V40_CPLUS_E8_C12_2T,Y,S10,0.7452220608839054,True,0.009646672276463684
R4_LHS_03,control,V40_CPLUS_E8_C12_2T,Z,S10,0.8819516709825007,True,0.009692417496856811
R4_LHS_03,control,V40_C_E8_C12_2T,X,S10,0.8036410726151738,True,0.0009257733956302931
R4_LHS_03,control,V40_C_E8_C12_2T,Y,S10,0.7035145049740462,True,0.007430835199154436
R4_LHS_03,control,V40_C_E8_C12_2T,Z,S10,0.8686301792510287,True,0.007589527294298418
R4_LHS_03,control,V52_A_E8_C12_2T,X,S10,0.9457048088085229,True,0.0006749826147952479
R4_LHS_03,control,V52_A_E8_C12_2T,Y,S10,0.7481807800855896,True,0.0062301786750005705
R4_LHS_03,control,V52_A_E8_C12_2T,Z,S10,0.861384288480842,True,0.0045610621443408226
R4_LHS_03,control,V52_B_E8_C12_2T,X,S10,0.9206192882854712,True,0.0007925447001477735
R4_LHS_03,control,V52_B_E8_C12_2T,Y,S10,0.7429473238107827,True,0.00748645734658642
R4_LHS_03,control,V52_B_E8_C12_2T,Z,S10,0.7918937929268841,True,0.005030689083595189
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,X,S10,0.945338675565239,True,0.0011748580553625966
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,Y,S10,0.6901786695686318,True,0.010142754695362171
R4_LHS_03,control,V52_CPLUS_E8_C12_2T,Z,S10,0.7501402521867861,True,0.007058800910793047
R4_LHS_03,control,V52_C_E8_C12_2T,X,S10,0.9135228490058092,True,0.0009704658711555808
R4_LHS_03,control,V52_C_E8_C12_2T,Y,S10,0.7256040383270224,True,0.008927220982533565
R4_LHS_03,control,V52_C_E8_C12_2T,Z,S10,0.7514884320125644,True,0.005905191060728692
R2_LHS_02,physics,BASE_C1_0T,X,S10,,False,0.0
R2_LHS_02,physics,BASE_C1_0T,Y,S10,,False,0.0
R2_LHS_02,physics,BASE_C1_0T,Z,S10,,False,0.0
R2_LHS_02,physics,BASE_C2_0T,X,S10,,False,0.0
R2_LHS_02,physics,BASE_C2_0T,Y,S10,,False,0.0
R2_LHS_02,physics,BASE_C2_0T,Z,S10,,False,0.0
R2_LHS_02,physics,BASE_C3_0T,X,S10,,False,0.0
R2_LHS_02,physics,BASE_C3_0T,Y,S10,,False,0.0
R2_LHS_02,physics,BASE_C3_0T,Z,S10,,False,0.0
R2_LHS_02,physics,BASE_C8_0T,X,S10,,False,0.0
R2_LHS_02,physics,BASE_C8_0T,Y,S10,,False,0.0
R2_LHS_02,physics,BASE_C8_0T,Z,S10,,False,0.0
R2_LHS_02,physics,V40_A_E1_C4_2T,X,S10,0.9090322580299235,True,0.0006952144218876675
R2_LHS_02,physics,V40_A_E1_C4_2T,Y,S10,0.783340327480203,True,0.005555314737244275
R2_LHS_02,physics,V40_A_E1_C4_2T,Z,S10,0.9654940161033997,True,0.005594361597584261
R2_LHS_02,physics,V40_B_E1_C4_2T,X,S10,0.846878267901604,True,0.0008143337214379525
R2_LHS_02,physics,V40_B_E1_C4_2T,Y,S10,0.7275513897636572,True,0.006353149105322946
R2_LHS_02,physics,V40_B_E1_C4_2T,Z,S10,0.8986793380696786,True,0.006391623130359977
R2_LHS_02,physics,V40_CPLUS_E1_C4_2T,X,S10,0.9044391257187238,True,0.001230774903757208
R2_LHS_02,physics,V40_CPLUS_E1_C4_2T,Y,S10,0.7317435739655371,True,0.009792830849242443
R2_LHS_02,physics,V40_CPLUS_E1_C4_2T,Z,S10,0.8977418102429127,True,0.009630816769548085
R2_LHS_02,physics,V40_C_E1_C4_2T,X,S10,0.8401276320648761,True,0.0009742388831969614
R2_LHS_02,physics,V40_C_E1_C4_2T,Y,S10,0.726988657340589,True,0.007652816343985162
R2_LHS_02,physics,V40_C_E1_C4_2T,Z,S10,0.8919653864251151,True,0.007704095453622905
R2_LHS_02,physics,V52_A_E1_C4_2T,X,S10,0.9886109992070374,True,0.0006770478366545732
R2_LHS_02,physics,V52_A_E1_C4_2T,Y,S10,0.7854843633862624,True,0.006305159732898278
R2_LHS_02,physics,V52_A_E1_C4_2T,Z,S10,0.9031021128430532,True,0.004564341757775839
R2_LHS_02,physics,V52_B_E1_C4_2T,X,S10,0.8831266960501485,True,0.000782538642683092
R2_LHS_02,physics,V52_B_E1_C4_2T,Y,S10,0.6934905397484954,True,0.007044078266138822
R2_LHS_02,physics,V52_B_E1_C4_2T,Z,S10,0.7661007674162481,True,0.004960206504045847
R2_LHS_02,physics,V52_CPLUS_E1_C4_2T,X,S10,0.9751633949856002,True,0.0012118341185122818
R2_LHS_02,physics,V52_CPLUS_E1_C4_2T,Y,S10,0.7687594802631865,True,0.011445519899991005
R2_LHS_02,physics,V52_CPLUS_E1_C4_2T,Z,S10,0.8507748670698992,True,0.008143245423913844
R2_LHS_02,physics,V52_C_E1_C4_2T,X,S10,0.9746794995456988,True,0.0009943339222290616
R2_LHS_02,physics,V52_C_E1_C4_2T,Y,S10,0.7810995954756297,True,0.009591333557652739
R2_LHS_02,physics,V52_C_E1_C4_2T,Z,S10,0.8824084446391107,True,0.0068994481756373405
R2_LHS_02,physics,V40_A_E2_C5_2T,X,S10,0.9216137226784324,True,0.0008488310209810529
R2_LHS_02,physics,V40_A_E2_C5_2T,Y,S10,0.8862669116001756,True,0.006250726029809364
R2_LHS_02,physics,V40_A_E2_C5_2T,Z,S10,1.0418556371419465,True,0.005910568228857229
R2_LHS_02,physics,V40_B_E2_C5_2T,X,S10,0.9560688829236347,True,0.0009611259680207225
R2_LHS_02,physics,V40_B_E2_C5_2T,Y,S10,0.8723009495148837,True,0.007388158224269125
R2_LHS_02,physics,V40_B_E2_C5_2T,Z,S10,1.0351342470910545,True,0.0071457754592046336
R2_LHS_02,physics,V40_CPLUS_E2_C5_2T,X,S10,0.9428255068616468,True,0.0013401767860532982
R2_LHS_02,physics,V40_CPLUS_E2_C5_2T,Y,S10,0.8207099149555941,True,0.010508903131858052
R2_LHS_02,physics,V40_CPLUS_E2_C5_2T,Z,S10,0.9828322867070209,True,0.010330311537832024
R2_LHS_02,physics,V40_C_E2_C5_2T,X,S10,0.8621532115875311,True,0.0011147316077506893
R2_LHS_02,physics,V40_C_E2_C5_2T,Y,S10,0.77948909631479,True,0.008307582630936226
R2_LHS_02,physics,V40_C_E2_C5_2T,Z,S10,0.9306781722651286,True,0.00802774269690584
R2_LHS_02,physics,V52_A_E2_C5_2T,X,S10,1.019873517125941,True,0.0008063979506565132
R2_LHS_02,physics,V52_A_E2_C5_2T,Y,S10,0.8386731541436271,True,0.007025537646548957
R2_LHS_02,physics,V52_A_E2_C5_2T,Z,S10,0.9855123014118143,True,0.005244379916686926
R2_LHS_02,physics,V52_B_E2_C5_2T,X,S10,0.9153128694165121,True,0.0008950223673433333
R2_LHS_02,physics,V52_B_E2_C5_2T,Y,S10,0.7452601731608914,True,0.00781688547614002
R2_LHS_02,physics,V52_B_E2_C5_2T,Z,S10,0.8258398178002365,True,0.00543799917329071
R2_LHS_02,physics,V52_CPLUS_E2_C5_2T,X,S10,0.9476236919945654,True,0.001254730666095923
R2_LHS_02,physics,V52_CPLUS_E2_C5_2T,Y,S10,0.7255102516663134,True,0.011192096586929488
R2_LHS_02,physics,V52_CPLUS_E2_C5_2T,Z,S10,0.8092484275724107,True,0.007955846867546015
R2_LHS_02,physics,V52_C_E2_C5_2T,X,S10,0.9393222068546498,True,0.00103722770262824
R2_LHS_02,physics,V52_C_E2_C5_2T,Y,S10,0.7349356901389554,True,0.009181957389061832
R2_LHS_02,physics,V52_C_E2_C5_2T,Z,S10,0.825342692596773,True,0.006468539822807131
R2_LHS_02,physics,V40_A_E3_C6_1T,X,S10,0.8292030658665545,True,0.0005594513804284625
R2_LHS_02,physics,V40_A_E3_C6_1T,Y,S10,0.9258244283411221,True,0.004010768487351134
R2_LHS_02,physics,V40_A_E3_C6_1T,Z,S10,0.7698538529579363,True,0.004033440910886458
R2_LHS_02,physics,V40_B_E3_C6_1T,X,S10,0.8490506859200665,True,0.0007086442940827402
R2_LHS_02,physics,V40_B_E3_C6_1T,Y,S10,0.9129460176208484,True,0.005004825702328314
R2_LHS_02,physics,V40_B_E3_C6_1T,Z,S10,0.875606984199591,True,0.005227541317251534
R2_LHS_02,physics,V40_CPLUS_E3_C6_1T,X,S10,0.8385347810836015,True,0.0010130211569341046
R2_LHS_02,physics,V40_CPLUS_E3_C6_1T,Y,S10,0.9762956023779962,True,0.007506218298450817
R2_LHS_02,physics,V40_CPLUS_E3_C6_1T,Z,S10,1.161374442360004,True,0.008037961250485368
R2_LHS_02,physics,V40_C_E3_C6_1T,X,S10,0.8326083937064135,True,0.0008263353005074143
R2_LHS_02,physics,V40_C_E3_C6_1T,Y,S10,1.0005189400500107,True,0.006206920707293653
R2_LHS_02,physics,V40_C_E3_C6_1T,Z,S10,1.0264422038338903,True,0.00632634985338137
R2_LHS_02,physics,V52_A_E3_C6_1T,X,S10,0.8481197621957939,True,0.0005266843745797386
R2_LHS_02,physics,V52_A_E3_C6_1T,Y,S10,0.8986507223595156,True,0.004794806872482352
R2_LHS_02,physics,V52_A_E3_C6_1T,Z,S10,0.7188761729623624,True,0.0038178272417922444
R2_LHS_02,physics,V52_B_E3_C6_1T,X,S10,0.779601247973232,True,0.0006462585120462738
R2_LHS_02,physics,V52_B_E3_C6_1T,Y,S10,0.8571110381121179,True,0.005725278812100979
R2_LHS_02,physics,V52_B_E3_C6_1T,Z,S10,0.7370937324546221,True,0.004328542317166386
R2_LHS_02,physics,V52_CPLUS_E3_C6_1T,X,S10,0.8396684665076927,True,0.0009654193462485304
R2_LHS_02,physics,V52_CPLUS_E3_C6_1T,Y,S10,0.9061350246888555,True,0.0086794349990744
R2_LHS_02,physics,V52_CPLUS_E3_C6_1T,Z,S10,0.910566950079704,True,0.00647637027430148
R2_LHS_02,physics,V52_C_E3_C6_1T,X,S10,0.8291783716538764,True,0.0007767796528785236
R2_LHS_02,physics,V52_C_E3_C6_1T,Y,S10,0.8904932785896298,True,0.007011830699152508
R2_LHS_02,physics,V52_C_E3_C6_1T,Z,S10,0.7854105389732517,True,0.00505900594593979
R2_LHS_02,physics,V40_A_E4_C7_1T,X,S10,0.9710347425182825,True,0.0007138297875475049
R2_LHS_02,physics,V40_A_E4_C7_1T,Y,S10,1.1315842737331956,True,0.004962134004507656
R2_LHS_02,physics,V40_A_E4_C7_1T,Z,S10,0.9519317198933461,True,0.005279060538183704
R2_LHS_02,physics,V40_B_E4_C7_1T,X,S10,0.9098828052176048,True,0.0008256912579078968
R2_LHS_02,physics,V40_B_E4_C7_1T,Y,S10,1.0595590658944716,True,0.005830524003630432
R2_LHS_02,physics,V40_B_E4_C7_1T,Z,S10,1.0235742188636694,True,0.0061324966225603916
R2_LHS_02,physics,V40_CPLUS_E4_C7_1T,X,S10,0.8694101814265704,True,0.0011252066971237365
R2_LHS_02,physics,V40_CPLUS_E4_C7_1T,Y,S10,1.0654283737363988,True,0.008263925692903044
R2_LHS_02,physics,V40_CPLUS_E4_C7_1T,Z,S10,1.1979663950637454,True,0.008588370222939365
R2_LHS_02,physics,V40_C_E4_C7_1T,X,S10,0.8570711741905245,True,0.0009647105004849539
R2_LHS_02,physics,V40_C_E4_C7_1T,Y,S10,1.036114799018777,True,0.006698333223351625
R2_LHS_02,physics,V40_C_E4_C7_1T,Z,S10,1.023167151202164,True,0.006602752909960185
R2_LHS_02,physics,V52_A_E4_C7_1T,X,S10,0.9308535768045288,True,0.0006983189824105585
R2_LHS_02,physics,V52_A_E4_C7_1T,Y,S10,1.024378408484881,True,0.00570099265017274
R2_LHS_02,physics,V52_A_E4_C7_1T,Z,S10,0.8745419267363602,True,0.004864859522623464
R2_LHS_02,physics,V52_B_E4_C7_1T,X,S10,0.9229207198273448,True,0.0007592379566807758
R2_LHS_02,physics,V52_B_E4_C7_1T,Y,S10,0.992270064058408,True,0.006336280045031868
R2_LHS_02,physics,V52_B_E4_C7_1T,Z,S10,0.9623491594741806,True,0.005109991467879451
R2_LHS_02,physics,V52_CPLUS_E4_C7_1T,X,S10,0.8841241725198418,True,0.0010423644753655094
R2_LHS_02,physics,V52_CPLUS_E4_C7_1T,Y,S10,0.9700700961259977,True,0.009219228371483526
R2_LHS_02,physics,V52_CPLUS_E4_C7_1T,Z,S10,1.0578346569825876,True,0.0074513375666201975
R2_LHS_02,physics,V52_C_E4_C7_1T,X,S10,0.8818744205722432,True,0.0008521360857416927
R2_LHS_02,physics,V52_C_E4_C7_1T,Y,S10,0.9620591078452033,True,0.007281927347775335
