trial_id,variant,case_id,model,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
R6_LHS_04,physics,V52_B_E2_C5_2T,S10,velocity,Y,0.17291302978992462,0.35183684527873993,1.1451982259750366,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V52_B_E2_C5_2T,S10_HYBRID,displacement,Z,0.0418610293418169,0.05293291360139847,0.8169757723808289,True,508,1,443,8.86000000000001
R6_LHS_04,physics,V52_B_E2_C5_2T,S10,velocity,Z,0.11236767843365669,0.19930497705936434,1.478678584098816,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,X,0.02464158460497856,0.05980687774717808,0.18126575648784637,True,496,208,208,0.0
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10,velocity,X,0.5419833362102509,0.6771653592586517,0.8154515624046326,True,496,70,50,135.0
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Y,0.048558516427874565,0.1568995639681816,0.6191064119338989,True,496,306,280,1.034716823373547
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10,velocity,Y,0.17814607918262482,0.3786996304988861,1.4571082592010498,True,496,266,266,0.0
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Z,0.07540228590369225,0.12420808598399162,1.6769635677337646,True,508,443,1,8.86000000000001
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,S10,velocity,Z,0.10114426165819168,0.19546082317829133,2.0607261657714844,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,X,0.0214950954541564,0.04868888482451439,0.1487707495689392,True,496,36,36,0.0
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,X,0.5921279191970825,0.7816290259361267,0.8804460763931274,True,496,50,50,0.0
R6_LHS_04,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Y,0.04359651915729046,0.14358726888895035,0.6160473823547363,True,496,280,280,0.0
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,Y,0.18451618403196335,0.3666728436946869,1.4545185565948486,True,496,265,266,135.00458240048846
R6_LHS_04,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Z,0.0656072124838829,0.10628992542624474,1.7721713781356812,True,508,443,443,0.0
R6_LHS_04,physics,V52_C_E2_C5_2T,S10,velocity,Z,0.10430790111422539,0.20291340798139573,1.8758957386016846,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,X,0.10708589479327202,0.2664477080106735,1.0027713775634766,True,496,433,433,0.0
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,X,0.39576926827430725,0.5783610641956329,0.9533683061599731,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.05274139530956745,0.23315443843603134,1.131542444229126,True,496,182,207,4.8651837654354875
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,Y,0.30054597556591034,0.5402911007404327,1.2427273988723755,True,496,265,265,0.0
R6_LHS_04,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.05600723810493946,0.07556225284934044,0.9188132286071777,True,508,443,72,8.336000000000006
R6_LHS_04,physics,V40_A_E3_C6_1T,S10,velocity,Z,0.1441679149866104,0.19806770384311675,1.808233380317688,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,X,0.09114442020654678,0.18280307948589325,0.7600134611129761,True,496,433,433,0.0
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,X,0.3935088664293289,0.5955941081047058,0.8947299122810364,True,496,153,70,0.524
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.04195140488445759,0.18433590233325958,0.7275640964508057,True,496,207,207,0.0
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,Y,0.29148103296756744,0.5780676901340485,1.1184395551681519,True,496,265,265,0.0
R6_LHS_04,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.029823959805071354,0.04011188633739948,0.22491653263568878,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V40_B_E3_C6_1T,S10,velocity,Z,0.15379343181848526,0.2392902582883835,2.0596697330474854,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.08900892361998558,0.20689252763986588,0.658107340335846,True,496,433,433,0.0
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,X,0.41410957276821136,0.6347929537296295,0.9395806193351746,True,496,50,50,0.0
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.03856584616005421,0.18135032057762146,0.8106446862220764,True,496,207,207,0.0
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Y,0.26864655315876007,0.5483551323413849,1.2005635499954224,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.030088314786553383,0.0486097238957882,0.7628290057182312,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Z,0.16880734264850616,0.2655945837497712,1.7030373811721802,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,X,0.07681173831224442,0.18274755030870438,0.7840976119041443,True,496,433,433,0.0
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,X,0.37519054114818573,0.5807828605175018,0.9288784265518188,True,496,153,153,0.0
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.028880947269499302,0.13249460607767105,0.4950505495071411,True,496,207,207,0.0
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,Y,0.27815081179142,0.5323243141174316,1.291136622428894,True,496,198,265,135.0166118112963
R6_LHS_04,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.015216057188808918,0.026553686708211902,0.28700926899909973,True,508,72,72,0.0
R6_LHS_04,physics,V40_C_E3_C6_1T,S10,velocity,Z,0.17416682094335556,0.24891262501478198,2.072847366333008,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,X,0.07969880104064941,0.17702694982290268,0.7082473635673523,True,496,433,433,0.0
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,X,0.5161104202270508,0.7256392538547516,0.932291567325592,True,496,50,50,0.0
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.02108230721205473,0.12280243262648582,0.5109258890151978,True,496,207,207,0.0
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,Y,0.325879231095314,0.5016079843044281,1.239451289176941,True,496,265,296,135.0166118112963
R6_LHS_04,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.012968759518116713,0.020952281542122364,0.22336380183696747,True,508,72,72,0.0
R6_LHS_04,physics,V52_A_E3_C6_1T,S10,velocity,Z,0.14224454015493393,0.21205258667469026,1.5500390529632568,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,X,0.10458287969231606,0.25094954669475555,1.0233386754989624,True,496,433,433,0.0
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,X,0.4475686252117157,0.6521044075489044,0.8988804817199707,True,496,70,50,135.0
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.055190958082675934,0.2277856022119522,1.0228248834609985,True,496,182,207,4.8651837654354875
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,Y,0.296573668718338,0.4641726464033127,1.1823246479034424,True,496,265,198,135.0166118112963
R6_LHS_04,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.05814906768500805,0.07684501335024835,0.9327214956283569,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_B_E3_C6_1T,S10,velocity,Z,0.1451266184449196,0.21428350806236268,1.2287877798080444,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.08506225794553757,0.1708710715174675,0.6415650844573975,True,496,433,433,0.0
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,X,0.45094363391399384,0.6419429779052734,0.9420922994613647,True,496,50,50,0.0
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.03624729439616203,0.13724923878908157,0.6527321338653564,True,496,207,207,0.0
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Y,0.23608814924955368,0.4818093180656433,1.1672786474227905,True,496,266,266,0.0
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.023684783838689327,0.02852557934820652,0.27451837062835693,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Z,0.1469927430152893,0.24581033438444141,1.3588602542877197,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,0.09367727488279343,0.17850307375192642,0.6901555061340332,True,496,433,433,0.0
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,X,0.4592086225748062,0.632460355758667,0.8871816396713257,True,496,50,70,135.0
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.03771134652197361,0.1393723338842392,0.6289864778518677,True,496,207,207,0.0
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,Y,0.250508651137352,0.4695707857608795,1.1601790189743042,True,496,265,266,135.00458240048846
R6_LHS_04,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.02210739068686962,0.02581419982016087,0.23498596251010895,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_C_E3_C6_1T,S10,velocity,Z,0.13752485066652298,0.22489257305860522,1.2715578079223633,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,0.015150150749832392,0.031537849456071854,0.0782632827758789,True,496,433,433,0.0
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,X,0.6616005301475525,0.7547269761562347,0.9466785788536072,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.031848665326833725,0.13940465450286865,0.703386127948761,True,496,207,207,0.0
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,Y,0.2586513012647629,0.5949341356754303,1.340013027191162,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.023312252946197987,0.027627713046967983,0.2289021760225296,True,508,1,1,0.0
R6_LHS_04,physics,V40_A_E4_C7_1T,S10,velocity,Z,0.10916871950030327,0.18137286901474,1.5764811038970947,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,0.016271871514618397,0.03962261788547039,0.14201749861240387,True,496,433,433,0.0
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,X,0.6640588343143463,0.7938507199287415,0.9322692155838013,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.030503571033477783,0.1577652022242546,0.6817983388900757,True,496,207,207,0.0
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,Y,0.2555434852838516,0.6052300930023193,1.320993185043335,True,496,265,265,0.0
R6_LHS_04,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.02377055212855339,0.037733272090554236,0.27970245480537415,True,508,1,1,0.0
R6_LHS_04,physics,V40_B_E4_C7_1T,S10,velocity,Z,0.11270174011588097,0.19672438055276872,2.6654114723205566,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.018948686309158802,0.044721679762005806,0.1321604698896408,True,496,433,433,0.0
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,X,0.5016208589076996,0.6634864509105682,0.8668615221977234,True,496,50,153,135.00101694431785
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.029111496172845364,0.1308649629354477,0.45735248923301697,True,496,207,207,0.0
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Y,0.23434383422136307,0.5325697064399719,1.40886652469635,True,496,266,266,0.0
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.019989028573036194,0.0323979303240776,0.3215818703174591,True,508,72,1,0.5240000000000045
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Z,0.12491532787680626,0.21337257176637653,2.140969753265381,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,X,0.022568391636013985,0.06111622415482998,0.26449501514434814,True,496,433,433,0.0
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,X,0.5681501626968384,0.7003184854984283,0.8995592594146729,True,496,153,153,0.0
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.06327814981341362,0.2283569499850273,0.9759635925292969,True,496,182,207,4.8651837654354875
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,Y,0.25004592537879944,0.5239613950252533,1.4211152791976929,True,496,265,265,0.0
R6_LHS_04,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.05864568613469601,0.0836704283952713,1.0434750318527222,True,508,1,1,0.0
R6_LHS_04,physics,V40_C_E4_C7_1T,S10,velocity,Z,0.13120108097791672,0.21236935853958136,1.8984074592590332,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,X,0.016390160657465458,0.04100944474339485,0.16766659915447235,True,496,433,503,3.660046115141711
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,X,0.6901342868804932,0.7955060005187988,0.9052519798278809,True,496,50,70,135.0
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.04781405255198479,0.23837369680404663,1.285865068435669,True,496,144,207,3.7896906786502123
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,Y,0.26903191208839417,0.5028821974992752,1.24812912940979,True,496,265,265,0.0
R6_LHS_04,physics,V52_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.04872088506817818,0.06686772108078004,0.8934263586997986,True,508,443,1,8.86000000000001
R6_LHS_04,physics,V52_A_E4_C7_1T,S10,velocity,Z,0.11291266977787018,0.1885397404432297,1.4639912843704224,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,X,0.018322786316275597,0.04172888770699501,0.09284023195505142,True,496,503,503,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,X,0.638883650302887,0.7136637270450592,0.8582468032836914,True,496,50,50,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.04016417637467384,0.17812061309814453,0.7375593185424805,True,496,207,207,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,Y,0.2597259432077408,0.4929811507463455,1.1714750528335571,True,496,265,265,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.024809138849377632,0.03858615458011627,0.42943963408470154,True,508,1,1,0.0
R6_LHS_04,physics,V52_B_E4_C7_1T,S10,velocity,Z,0.11825015768408775,0.19204444587230685,1.707915186882019,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.01804095972329378,0.04381083510816097,0.18852347135543823,True,496,503,503,0.0
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,X,0.5602864325046539,0.6466989517211914,0.8742873668670654,True,496,70,153,0.524
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.03677113726735115,0.16540977358818054,0.6446382999420166,True,496,207,207,0.0
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Y,0.21944931894540787,0.5059032142162323,1.2934668064117432,True,496,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.028723644092679024,0.044048447161912925,0.4667082726955414,True,508,1,1,0.0
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,S10,velocity,Z,0.11529484391212463,0.22024587988853464,2.178591728210449,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,X,0.020058639347553253,0.04490513540804386,0.10218268632888794,True,496,503,503,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,X,0.6550930738449097,0.743559330701828,0.849520742893219,True,496,50,50,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Y,0.04105895571410656,0.18063482642173767,0.7612735033035278,True,496,207,207,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,Y,0.2452339380979538,0.4842374324798584,1.2127022743225098,True,496,266,266,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10_HYBRID,displacement,Z,0.02693986613303423,0.042460783198475835,0.5503928065299988,True,508,1,1,0.0
R6_LHS_04,physics,V52_C_E4_C7_1T,S10,velocity,Z,0.11319419741630554,0.1975700229406357,1.6789629459381104,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,X,0.021952474489808083,0.0392583180218935,0.0805080458521843,True,496,433,433,0.0
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,X,0.593570739030838,0.7081599831581116,0.908470869064331,True,496,153,153,0.0
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.0490082036703825,0.17075910419225693,0.6759169101715088,True,496,207,207,0.0
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,Y,0.2769949436187744,0.5840826332569122,1.4461159706115723,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V40_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.03504570573568344,0.039750911667943,0.2597719132900238,True,508,1,1,0.0
R6_LHS_04,physics,V40_A_E5_C9_1T,S10,velocity,Z,0.11098641902208328,0.18631883859634402,1.8006670475006104,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,X,0.02145955804735422,0.040437979623675346,0.09082785248756409,True,496,433,433,0.0
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,X,0.5259780287742615,0.6066193580627441,0.8591372966766357,True,496,153,153,0.0
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.04709256812930107,0.15758192539215088,0.6585918664932251,True,496,207,207,0.0
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,Y,0.25730109214782715,0.5456777215003967,1.2613924741744995,True,496,265,217,2.117891640824903
R6_LHS_04,physics,V40_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.033173754811286926,0.03725845478475094,0.27086710929870605,True,508,1,1,0.0
R6_LHS_04,physics,V40_B_E5_C9_1T,S10,velocity,Z,0.11232022941112518,0.19410380274057396,1.8325203657150269,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,0.0229850634932518,0.05019129067659378,0.2092321813106537,True,496,433,433,0.0
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,X,0.4960085153579712,0.5919315218925476,0.8768442869186401,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,0.04449080489575863,0.16202575713396072,0.7577202916145325,True,496,207,207,0.0
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,Y,0.2507377564907074,0.5918265581130981,1.2626643180847168,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,0.034329621121287346,0.05192897655069828,0.5146914720535278,True,508,1,1,0.0
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,S10,velocity,Z,0.12469857931137085,0.2369868069887162,3.0831997394561768,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,X,0.02250661887228489,0.06191372126340866,0.2674083411693573,True,496,433,433,0.0
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,X,0.44527679681777954,0.5324734747409821,0.8528345227241516,True,496,153,153,0.0
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,Y,0.06192182935774326,0.22928501665592194,0.9555683135986328,True,496,182,207,4.8651837654354875
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,Y,0.25868502259254456,0.5102485716342926,1.4390130043029785,True,496,265,265,0.0
R6_LHS_04,physics,V40_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.05609991401433945,0.08156805858016014,0.9873400926589966,True,508,1,1,0.0
R6_LHS_04,physics,V40_C_E5_C9_1T,S10,velocity,Z,0.1300833523273468,0.21754019558429719,1.74481201171875,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,X,0.015805423259735107,0.0418331865221262,0.1749587506055832,True,496,503,503,0.0
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,X,0.5494032800197601,0.6888371109962463,0.8255999088287354,True,496,50,70,135.0
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,Y,0.04789746552705765,0.23338747024536133,1.3164352178573608,True,496,144,207,3.7896906786502123
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,Y,0.2507814019918442,0.5051282942295074,1.3256068229675293,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V52_A_E5_C9_1T,S10_HYBRID,displacement,Z,0.04513079859316349,0.06310776099562646,0.8630828261375427,True,508,443,1,8.86000000000001
R6_LHS_04,physics,V52_A_E5_C9_1T,S10,velocity,Z,0.10207854956388474,0.17524431049823763,1.4437024593353271,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,X,0.014370827004313469,0.034431759268045425,0.08987906575202942,True,496,503,503,0.0
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,X,0.5480815768241882,0.6553562581539154,0.7710476517677307,True,496,50,50,0.0
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,Y,0.02807034831494093,0.14393435418605804,0.5397117733955383,True,496,207,207,0.0
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,Y,0.22195594757795334,0.47405606508255005,1.5552537441253662,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V52_B_E5_C9_1T,S10_HYBRID,displacement,Z,0.014587732031941414,0.024383945763111117,0.26425862312316895,True,508,72,1,0.5240000000000045
R6_LHS_04,physics,V52_B_E5_C9_1T,S10,velocity,Z,0.08601339906454086,0.17124793380498887,1.6817405223846436,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,X,0.020249524153769016,0.05006941221654415,0.1113370731472969,True,496,503,503,0.0
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,X,0.49958208203315735,0.6174452900886536,0.7791305780410767,True,496,153,70,0.524
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Y,0.03775782696902752,0.18198662996292114,0.7607481479644775,True,496,207,207,0.0
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,Y,0.23315820842981339,0.47759848833084106,1.2647056579589844,True,496,266,271,135.0
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10_HYBRID,displacement,Z,0.026178501546382904,0.04542830586433411,0.6384090781211853,True,508,1,1,0.0
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,S10,velocity,Z,0.11223457753658295,0.1923471406102182,1.5703216791152954,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,X,0.01860792562365532,0.04097487032413483,0.14753833413124084,True,496,503,503,0.0
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,X,0.5401190221309662,0.6358880996704102,0.8206837773323059,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,Y,0.047119662165641785,0.17560990899801254,0.6973206400871277,True,496,207,207,0.0
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,Y,0.24976760894060135,0.5163076817989349,1.312705159187317,True,496,265,266,135.00458240048846
R6_LHS_04,physics,V52_C_E5_C9_1T,S10_HYBRID,displacement,Z,0.03537769988179207,0.04507038295269013,0.37716612219810486,True,508,1,1,0.0
R6_LHS_04,physics,V52_C_E5_C9_1T,S10,velocity,Z,0.1055956669151783,0.2041067063808441,1.9541735649108887,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E6_C10_1T,S10_HYBRID,displacement,X,0.0800289511680603,0.18284396827220917,0.7001383900642395,True,496,433,433,0.0
R6_LHS_04,physics,V40_A_E6_C10_1T,S10,velocity,X,0.4184901565313339,0.6222375929355621,0.9048012495040894,True,496,153,153,0.0
R6_LHS_04,physics,V40_A_E6_C10_1T,S10_HYBRID,displacement,Y,0.026912666857242584,0.17169974744319916,0.8227995038032532,True,496,207,207,0.0
R6_LHS_04,physics,V40_A_E6_C10_1T,S10,velocity,Y,0.3067960739135742,0.5777987837791443,1.1966242790222168,True,496,265,217,2.117891640824903
R6_LHS_04,physics,V40_A_E6_C10_1T,S10_HYBRID,displacement,Z,0.022525803185999393,0.03460332565009594,0.25472840666770935,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V40_A_E6_C10_1T,S10,velocity,Z,0.14400061964988708,0.21286363601684571,2.473267078399658,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E6_C10_1T,S10_HYBRID,displacement,X,0.07515841722488403,0.1789187714457512,0.7235398888587952,True,496,433,433,0.0
R6_LHS_04,physics,V40_B_E6_C10_1T,S10,velocity,X,0.37085549533367157,0.5560587048530579,0.9304929971694946,True,496,153,50,135.00101694431785
R6_LHS_04,physics,V40_B_E6_C10_1T,S10_HYBRID,displacement,Y,0.023694991134107113,0.12627507746219635,0.5001042485237122,True,496,207,207,0.0
R6_LHS_04,physics,V40_B_E6_C10_1T,S10,velocity,Y,0.27470076084136963,0.5281200110912323,1.2428780794143677,True,496,198,198,0.0
R6_LHS_04,physics,V40_B_E6_C10_1T,S10_HYBRID,displacement,Z,0.012290195561945438,0.021609866246581077,0.2730686068534851,True,508,72,72,0.0
R6_LHS_04,physics,V40_B_E6_C10_1T,S10,velocity,Z,0.14488819986581802,0.21806695461273193,1.5994867086410522,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,X,0.10750937834382057,0.2198142260313034,0.6773501038551331,True,496,433,433,0.0
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10,velocity,X,0.4311264455318451,0.651000052690506,0.9456532001495361,True,496,153,153,0.0
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Y,0.0429094098508358,0.18435104191303253,0.7903934717178345,True,496,207,207,0.0
