trial_id,variant,case_id,model,quantity,axis,log_psd_l2_distance,target_dominant_frequency_hz,predicted_dominant_frequency_hz,dominant_frequency_abs_error_hz,coherence_at_target_dominant_frequency,phase_at_target_dominant_frequency_rad,coherence_defined,phase_defined,coherence_valid_node_count
R2_LHS_02,physics,V52_C_E8_C12_2T,S10,velocity,Z,1.745869561585234,0.13322231473771787,0.13322231473771787,0.0,0.9967947006225586,0.016395775601267815,True,True,508
R2_LHS_02,control,BASE_C1_0T,S10_HYBRID,displacement,X,4.275180149198559,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3620225191116333,0.1204480230808258,True,True,496
R2_LHS_02,control,BASE_C1_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C1_0T,S10_HYBRID,displacement,Y,2.865628247617928,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9378492832183838,0.06918514519929886,True,True,496
R2_LHS_02,control,BASE_C1_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C1_0T,S10_HYBRID,displacement,Z,2.3305174213662263,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9678179025650024,0.06715318560600281,True,True,508
R2_LHS_02,control,BASE_C1_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C2_0T,S10_HYBRID,displacement,X,3.2312479679069916,1.1990008326394608,1.1990008326394608,0.0,0.999999463558197,-9.863882587524131e-05,True,True,496
R2_LHS_02,control,BASE_C2_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C2_0T,S10_HYBRID,displacement,Y,2.3673889405902644,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9648148417472839,1.8059774447465315e-05,True,True,496
R2_LHS_02,control,BASE_C2_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C2_0T,S10_HYBRID,displacement,Z,2.4500486378404105,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9857722520828247,-1.3606079846795183e-05,True,True,508
R2_LHS_02,control,BASE_C2_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C3_0T,S10_HYBRID,displacement,X,3.7864962099920496,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3744875490665436,-0.03355186805129051,True,True,496
R2_LHS_02,control,BASE_C3_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C3_0T,S10_HYBRID,displacement,Y,2.020918931807665,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9438705444335938,0.10487684607505798,True,True,496
R2_LHS_02,control,BASE_C3_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C3_0T,S10_HYBRID,displacement,Z,1.9355142077005203,1.931723563696909,1.931723563696909,0.0,0.974271297454834,0.1085531935095787,True,True,508
R2_LHS_02,control,BASE_C3_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C8_0T,S10_HYBRID,displacement,X,3.653527747598065,1.1990008326394608,1.1990008326394608,0.0,0.9999995827674866,0.0002370636648265645,True,True,496
R2_LHS_02,control,BASE_C8_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C8_0T,S10_HYBRID,displacement,Y,1.9567008100254526,1.1990008326394608,1.1990008326394608,0.0,0.974590539932251,0.00033866867306642234,True,True,496
R2_LHS_02,control,BASE_C8_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,BASE_C8_0T,S10_HYBRID,displacement,Z,1.9938167343508435,1.1990008326394608,1.1990008326394608,0.0,0.9904072880744934,0.0002583192544989288,True,True,508
R2_LHS_02,control,BASE_C8_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R2_LHS_02,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,1.9113889778382476,0.06661115736885893,0.06661115736885893,0.0,0.9869009852409363,0.0,True,True,496
R2_LHS_02,control,V40_A_E1_C4_2T,S10,velocity,X,1.5545879197416217,0.13322231473771787,0.13322231473771787,0.0,0.8926742076873779,0.0003170809359289706,True,True,496
R2_LHS_02,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,2.5965449633310262,0.06661115736885893,0.06661115736885893,0.0,0.9799429178237915,0.0,True,True,496
R2_LHS_02,control,V40_A_E1_C4_2T,S10,velocity,Y,1.9161277146699223,0.09991673605328841,0.09991673605328841,0.0,0.974372386932373,0.011854755692183971,True,True,496
R2_LHS_02,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,3.484155319912119,0.06661115736885893,0.06661115736885893,0.0,0.9917103052139282,0.0,True,True,508
R2_LHS_02,control,V40_A_E1_C4_2T,S10,velocity,Z,2.8493321389917816,0.09991673605328841,0.09991673605328841,0.0,0.9932571649551392,0.005443200469017029,True,True,508
R2_LHS_02,control,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,2.3135702544849437,0.06661115736885893,0.06661115736885893,0.0,0.9070910811424255,0.0,True,True,496
R2_LHS_02,control,V40_B_E1_C4_2T,S10,velocity,X,1.2729127412828904,0.13322231473771787,0.13322231473771787,0.0,0.7817126512527466,0.04348991438746452,True,True,496
R2_LHS_02,control,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,3.162084486389251,0.06661115736885893,0.06661115736885893,0.0,0.9634262919425964,0.0,True,True,496
R2_LHS_02,control,V40_B_E1_C4_2T,S10,velocity,Y,1.7932083044421125,0.09991673605328841,0.09991673605328841,0.0,0.9579294919967651,0.020947672426700592,True,True,496
R2_LHS_02,control,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,4.07503096215992,0.06661115736885893,0.06661115736885893,0.0,0.9837871193885803,0.0,True,True,508
R2_LHS_02,control,V40_B_E1_C4_2T,S10,velocity,Z,2.4646028432758516,0.09991673605328841,0.09991673605328841,0.0,0.9849013686180115,-0.021675417199730873,True,True,508
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,3.361873073516401,0.06661115736885893,0.06661115736885893,0.0,0.9922562837600708,0.0,True,True,496
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10,velocity,X,1.1826663760432203,0.13322231473771787,0.13322231473771787,0.0,0.8859502673149109,-0.012463483959436417,True,True,496
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,4.171956879338875,0.06661115736885893,0.06661115736885893,0.0,0.9947901964187622,0.0,True,True,496
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10,velocity,Y,1.4419142190065535,0.09991673605328841,0.09991673605328841,0.0,0.9808031916618347,-0.006642214488238096,True,True,496
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,5.2017372433211895,0.06661115736885893,0.06661115736885893,0.0,0.9985422492027283,0.0,True,True,508
R2_LHS_02,control,V40_CPLUS_E1_C4_2T,S10,velocity,Z,2.123958732609835,0.09991673605328841,0.09991673605328841,0.0,0.9948831796646118,-0.02318629063665867,True,True,508
R2_LHS_02,control,V40_C_E1_C4_2T,S10_HYBRID,displacement,X,2.7120309564011813,0.06661115736885893,0.06661115736885893,0.0,0.9127451777458191,0.0,True,True,496
R2_LHS_02,control,V40_C_E1_C4_2T,S10,velocity,X,1.121337000772621,0.13322231473771787,0.13322231473771787,0.0,0.7966129183769226,0.04048508033156395,True,True,496
R2_LHS_02,control,V40_C_E1_C4_2T,S10_HYBRID,displacement,Y,3.555495566521194,0.06661115736885893,0.06661115736885893,0.0,0.964967668056488,0.0,True,True,496
R2_LHS_02,control,V40_C_E1_C4_2T,S10,velocity,Y,1.7417260228877702,0.09991673605328841,0.09991673605328841,0.0,0.9597162008285522,0.01891886629164219,True,True,496
R2_LHS_02,control,V40_C_E1_C4_2T,S10_HYBRID,displacement,Z,4.5873510741894625,0.06661115736885893,0.06661115736885893,0.0,0.9864099621772766,0.0,True,True,508
R2_LHS_02,control,V40_C_E1_C4_2T,S10,velocity,Z,2.373153693205037,0.09991673605328841,0.09991673605328841,0.0,0.9873582124710083,-0.018572449684143066,True,True,508
R2_LHS_02,control,V52_A_E1_C4_2T,S10_HYBRID,displacement,X,2.3822382146682304,0.09991673605328841,0.09991673605328841,0.0,0.9911763668060303,-0.012327211908996105,True,True,496
R2_LHS_02,control,V52_A_E1_C4_2T,S10,velocity,X,1.1590364511358906,0.16652789342214733,0.16652789342214733,0.0,0.9248014092445374,-0.029766911640763283,True,True,496
R2_LHS_02,control,V52_A_E1_C4_2T,S10_HYBRID,displacement,Y,3.2277668613733197,0.06661115736885893,0.06661115736885893,0.0,0.9953539371490479,0.0,True,True,496
R2_LHS_02,control,V52_A_E1_C4_2T,S10,velocity,Y,1.3705468098994888,0.13322231473771787,0.13322231473771787,0.0,0.9820988178253174,-0.01597333885729313,True,True,496
R2_LHS_02,control,V52_A_E1_C4_2T,S10_HYBRID,displacement,Z,4.409497768523455,0.09991673605328841,0.09991673605328841,0.0,0.9991130232810974,-0.003337153233587742,True,True,508
R2_LHS_02,control,V52_A_E1_C4_2T,S10,velocity,Z,2.1712293643066976,0.13322231473771787,0.13322231473771787,0.0,0.9959087371826172,-0.005280054174363613,True,True,508
R2_LHS_02,control,V52_B_E1_C4_2T,S10_HYBRID,displacement,X,2.636358212387324,0.09991673605328841,0.09991673605328841,0.0,0.9873444437980652,0.02366797812283039,True,True,496
R2_LHS_02,control,V52_B_E1_C4_2T,S10,velocity,X,1.0912071151601057,0.16652789342214733,0.16652789342214733,0.0,0.8260266184806824,-0.10089810937643051,True,True,496
R2_LHS_02,control,V52_B_E1_C4_2T,S10_HYBRID,displacement,Y,3.40475634083798,0.06661115736885893,0.06661115736885893,0.0,0.9956334233283997,0.0,True,True,496
R2_LHS_02,control,V52_B_E1_C4_2T,S10,velocity,Y,1.3181048048862711,0.13322231473771787,0.13322231473771787,0.0,0.9779760241508484,-0.0025965257082134485,True,True,496
R2_LHS_02,control,V52_B_E1_C4_2T,S10_HYBRID,displacement,Z,4.618672743296098,0.09991673605328841,0.09991673605328841,0.0,0.9986020922660828,0.01640908047556877,True,True,508
R2_LHS_02,control,V52_B_E1_C4_2T,S10,velocity,Z,1.7867097140168255,0.13322231473771787,0.13322231473771787,0.0,0.9898054599761963,-0.021828163415193558,True,True,508
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,3.3944870217185423,0.09991673605328841,0.09991673605328841,0.0,0.9959082007408142,-0.008368140086531639,True,True,496
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10,velocity,X,1.1224592465700658,0.16652789342214733,0.16652789342214733,0.0,0.9309040307998657,-0.005187148228287697,True,True,496
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,4.111149229929027,0.06661115736885893,0.06661115736885893,0.0,0.9980073571205139,0.0,True,True,496
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10,velocity,Y,1.3080603786616176,0.13322231473771787,0.13322231473771787,0.0,0.9776211380958557,-0.018970564007759094,True,True,496
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,5.618353550146106,0.09991673605328841,0.09991673605328841,0.0,0.9976481199264526,-0.006312304176390171,True,True,508
R2_LHS_02,control,V52_CPLUS_E1_C4_2T,S10,velocity,Z,2.181862405541762,0.13322231473771787,0.13322231473771787,0.0,0.9960687160491943,-0.0004801512404810637,True,True,508
R2_LHS_02,control,V52_C_E1_C4_2T,S10_HYBRID,displacement,X,3.044173133383795,0.09991673605328841,0.09991673605328841,0.0,0.9960178136825562,-0.013461722992360592,True,True,496
R2_LHS_02,control,V52_C_E1_C4_2T,S10,velocity,X,1.1070471111074056,0.16652789342214733,0.16652789342214733,0.0,0.9608137011528015,-0.008504490368068218,True,True,496
R2_LHS_02,control,V52_C_E1_C4_2T,S10_HYBRID,displacement,Y,3.8618105367152156,0.06661115736885893,0.06661115736885893,0.0,0.9978242516517639,0.0,True,True,496
R2_LHS_02,control,V52_C_E1_C4_2T,S10,velocity,Y,1.2193225199239404,0.13322231473771787,0.13322231473771787,0.0,0.9861441254615784,-0.004204073455184698,True,True,496
R2_LHS_02,control,V52_C_E1_C4_2T,S10_HYBRID,displacement,Z,5.202439834915266,0.09991673605328841,0.09991673605328841,0.0,0.9984556436538696,-0.014553618617355824,True,True,508
R2_LHS_02,control,V52_C_E1_C4_2T,S10,velocity,Z,1.8351240105672895,0.13322231473771787,0.13322231473771787,0.0,0.9974979162216187,-0.000241813191678375,True,True,508
R2_LHS_02,control,V40_A_E2_C5_2T,S10_HYBRID,displacement,X,1.493849637594428,1.1990008326394608,1.1990008326394608,0.0,0.9999435544013977,0.00011502648703753948,True,True,496
R2_LHS_02,control,V40_A_E2_C5_2T,S10,velocity,X,1.958241898217018,0.13322231473771787,0.13322231473771787,0.0,0.8023754954338074,-0.10177741944789886,True,True,496
R2_LHS_02,control,V40_A_E2_C5_2T,S10_HYBRID,displacement,Y,3.2622963376090697,0.06661115736885893,0.06661115736885893,0.0,0.9841963052749634,0.0,True,True,496
R2_LHS_02,control,V40_A_E2_C5_2T,S10,velocity,Y,1.6286790173455217,0.09991673605328841,0.09991673605328841,0.0,0.9621807336807251,0.005471612326800823,True,True,496
R2_LHS_02,control,V40_A_E2_C5_2T,S10_HYBRID,displacement,Z,4.2455918081961945,0.06661115736885893,0.06661115736885893,0.0,0.9925222396850586,0.0,True,True,508
R2_LHS_02,control,V40_A_E2_C5_2T,S10,velocity,Z,2.3428956606451874,0.09991673605328841,0.09991673605328841,0.0,0.9775435924530029,-0.026395151391625404,True,True,508
R2_LHS_02,control,V40_B_E2_C5_2T,S10_HYBRID,displacement,X,1.5366042083514826,1.1990008326394608,1.1990008326394608,0.0,0.9999063611030579,0.0002445261925458908,True,True,496
R2_LHS_02,control,V40_B_E2_C5_2T,S10,velocity,X,1.7159800099050908,1.998334721065768,0.13322231473771787,1.8651124063280502,0.36702099442481995,0.5926041007041931,True,True,496
R2_LHS_02,control,V40_B_E2_C5_2T,S10_HYBRID,displacement,Y,3.6086531002321975,0.06661115736885893,0.06661115736885893,0.0,0.9955864548683167,0.0,True,True,496
R2_LHS_02,control,V40_B_E2_C5_2T,S10,velocity,Y,1.6927471157092455,0.09991673605328841,0.09991673605328841,0.0,0.9784168004989624,-0.003934294916689396,True,True,496
R2_LHS_02,control,V40_B_E2_C5_2T,S10_HYBRID,displacement,Z,4.86801102958039,0.06661115736885893,0.06661115736885893,0.0,0.9991358518600464,0.0,True,True,508
R2_LHS_02,control,V40_B_E2_C5_2T,S10,velocity,Z,2.5330334856986716,0.09991673605328841,0.09991673605328841,0.0,0.9953699707984924,-0.015276958234608173,True,True,508
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10_HYBRID,displacement,X,2.2553640310445835,1.1990008326394608,1.1990008326394608,0.0,0.9997823238372803,-3.615168316173367e-05,True,True,496
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10,velocity,X,1.3786856419610816,0.13322231473771787,0.13322231473771787,0.0,0.9170636534690857,-0.014911369420588017,True,True,496
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Y,4.448324505553885,0.06661115736885893,0.06661115736885893,0.0,0.9937894344329834,0.0,True,True,496
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10,velocity,Y,1.4388817404403047,0.09991673605328841,0.09991673605328841,0.0,0.9741467833518982,-0.002687878906726837,True,True,496
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Z,5.806277365551743,0.06661115736885893,0.06661115736885893,0.0,0.9976258873939514,0.0,True,True,508
R2_LHS_02,control,V40_CPLUS_E2_C5_2T,S10,velocity,Z,2.3165009608663576,0.09991673605328841,0.09991673605328841,0.0,0.995816707611084,-0.006552719045430422,True,True,508
R2_LHS_02,control,V40_C_E2_C5_2T,S10_HYBRID,displacement,X,1.9035413902573013,1.1990008326394608,1.1990008326394608,0.0,0.9998966455459595,-0.00016985030379146338,True,True,496
R2_LHS_02,control,V40_C_E2_C5_2T,S10,velocity,X,1.5683789876718144,2.0316402997501974,0.13322231473771787,1.8984179850124796,0.42317458987236023,0.8919171094894409,True,True,496
R2_LHS_02,control,V40_C_E2_C5_2T,S10_HYBRID,displacement,Y,3.855941769330947,0.06661115736885893,0.06661115736885893,0.0,0.989269495010376,0.0,True,True,496
R2_LHS_02,control,V40_C_E2_C5_2T,S10,velocity,Y,1.3872750641343887,0.09991673605328841,0.09991673605328841,0.0,0.9727504253387451,0.005172001663595438,True,True,496
R2_LHS_02,control,V40_C_E2_C5_2T,S10_HYBRID,displacement,Z,4.933548766937177,0.06661115736885893,0.06661115736885893,0.0,0.9956124424934387,0.0,True,True,508
R2_LHS_02,control,V40_C_E2_C5_2T,S10,velocity,Z,2.1753860599023254,0.09991673605328841,0.09991673605328841,0.0,0.9813109636306763,-0.028755025938153267,True,True,508
R2_LHS_02,control,V52_A_E2_C5_2T,S10_HYBRID,displacement,X,1.3936371018781561,1.1990008326394608,1.1990008326394608,0.0,0.999970018863678,-5.0303897296544164e-05,True,True,496
R2_LHS_02,control,V52_A_E2_C5_2T,S10,velocity,X,1.771904504486848,0.16652789342214733,0.16652789342214733,0.0,0.9454395174980164,0.017485486343503,True,True,496
R2_LHS_02,control,V52_A_E2_C5_2T,S10_HYBRID,displacement,Y,3.3803896247896597,0.06661115736885893,0.06661115736885893,0.0,0.9968302249908447,0.0,True,True,496
R2_LHS_02,control,V52_A_E2_C5_2T,S10,velocity,Y,1.2247930903847373,0.13322231473771787,0.13322231473771787,0.0,0.9700153470039368,-0.004009656608104706,True,True,496
R2_LHS_02,control,V52_A_E2_C5_2T,S10_HYBRID,displacement,Z,4.644612112429986,0.09991673605328841,0.09991673605328841,0.0,0.9973976612091064,0.008810705505311489,True,True,508
R2_LHS_02,control,V52_A_E2_C5_2T,S10,velocity,Z,2.074707597040951,0.13322231473771787,0.13322231473771787,0.0,0.9963511824607849,0.0061555420979857445,True,True,508
R2_LHS_02,control,V52_B_E2_C5_2T,S10_HYBRID,displacement,X,1.713164203739946,1.1990008326394608,1.1990008326394608,0.0,0.9999539852142334,-0.000395153125282377,True,True,496
R2_LHS_02,control,V52_B_E2_C5_2T,S10,velocity,X,1.54136272235279,0.16652789342214733,0.16652789342214733,0.0,0.8443179130554199,0.05261034518480301,True,True,496
R2_LHS_02,control,V52_B_E2_C5_2T,S10_HYBRID,displacement,Y,3.949747194941023,0.06661115736885893,0.06661115736885893,0.0,0.9861114025115967,0.0,True,True,496
R2_LHS_02,control,V52_B_E2_C5_2T,S10,velocity,Y,1.3399812586789155,0.13322231473771787,0.13322231473771787,0.0,0.9632219076156616,0.0034923467319458723,True,True,496
R2_LHS_02,control,V52_B_E2_C5_2T,S10_HYBRID,displacement,Z,5.113619105189104,0.09991673605328841,0.09991673605328841,0.0,0.9938698410987854,-0.02000281773507595,True,True,508
R2_LHS_02,control,V52_B_E2_C5_2T,S10,velocity,Z,2.14473230126431,0.13322231473771787,0.13322231473771787,0.0,0.9914526343345642,-0.021012477576732635,True,True,508
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,X,2.420658466158146,1.1990008326394608,1.1990008326394608,0.0,0.9999250769615173,3.1644056434743106e-05,True,True,496
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10,velocity,X,1.1550676534018582,0.16652789342214733,0.16652789342214733,0.0,0.9045214653015137,0.011453570798039436,True,True,496
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Y,4.563606337153733,0.06661115736885893,0.06661115736885893,0.0,0.9970293641090393,0.0,True,True,496
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10,velocity,Y,1.1334000578679981,0.13322231473771787,0.13322231473771787,0.0,0.9870245456695557,-0.020986009389162064,True,True,496
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Z,5.888677098539036,0.09991673605328841,0.09991673605328841,0.0,0.999387264251709,-0.004923368338495493,True,True,508
R2_LHS_02,control,V52_CPLUS_E2_C5_2T,S10,velocity,Z,1.8539392913203074,0.13322231473771787,0.13322231473771787,0.0,0.9961203336715698,-0.024349460378289223,True,True,508
R2_LHS_02,control,V52_C_E2_C5_2T,S10_HYBRID,displacement,X,1.927243228093286,1.1990008326394608,1.1990008326394608,0.0,0.9999515414237976,-5.556167889153585e-05,True,True,496
R2_LHS_02,control,V52_C_E2_C5_2T,S10,velocity,X,1.2942825027863858,0.16652789342214733,0.16652789342214733,0.0,0.9081053137779236,-0.0009708055295050144,True,True,496
R2_LHS_02,control,V52_C_E2_C5_2T,S10_HYBRID,displacement,Y,4.144427650813143,0.06661115736885893,0.06661115736885893,0.0,0.9980347752571106,0.0,True,True,496
R2_LHS_02,control,V52_C_E2_C5_2T,S10,velocity,Y,1.0941444031750511,0.13322231473771787,0.13322231473771787,0.0,0.98332679271698,-0.017189932987093925,True,True,496
R2_LHS_02,control,V52_C_E2_C5_2T,S10_HYBRID,displacement,Z,5.403750352437988,0.09991673605328841,0.09991673605328841,0.0,0.9994208812713623,-0.00126542616635561,True,True,508
R2_LHS_02,control,V52_C_E2_C5_2T,S10,velocity,Z,1.8211343199075316,0.13322231473771787,0.13322231473771787,0.0,0.9966030716896057,-0.018865998834371567,True,True,508
R2_LHS_02,control,V40_A_E3_C6_1T,S10_HYBRID,displacement,X,2.1874804365200986,0.03330557868442947,0.03330557868442947,0.0,0.9737678170204163,0.0,True,True,496
R2_LHS_02,control,V40_A_E3_C6_1T,S10,velocity,X,1.9375320616114136,0.09991673605328841,0.09991673605328841,0.0,0.8319746255874634,-0.017954975366592407,True,True,496
R2_LHS_02,control,V40_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.6392437452202743,0.06661115736885893,0.06661115736885893,0.0,0.9756140112876892,0.0,True,True,496
R2_LHS_02,control,V40_A_E3_C6_1T,S10,velocity,Y,1.8902459579797752,0.06661115736885893,0.09991673605328841,0.033305578684429474,0.9350733757019043,0.0,True,True,496
R2_LHS_02,control,V40_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.4804219274252357,0.06661115736885893,0.06661115736885893,0.0,0.9870087504386902,0.0,True,True,508
R2_LHS_02,control,V40_A_E3_C6_1T,S10,velocity,Z,2.6067726366012667,0.06661115736885893,0.06661115736885893,0.0,0.9921831488609314,0.0,True,True,508
R2_LHS_02,control,V40_B_E3_C6_1T,S10_HYBRID,displacement,X,2.1073461494656276,0.03330557868442947,0.03330557868442947,0.0,0.977446973323822,0.0,True,True,496
R2_LHS_02,control,V40_B_E3_C6_1T,S10,velocity,X,1.9603068842586846,0.09991673605328841,0.09991673605328841,0.0,0.8537437915802002,0.04175185412168503,True,True,496
R2_LHS_02,control,V40_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.6272436834818876,0.06661115736885893,0.06661115736885893,0.0,0.9733406901359558,0.0,True,True,496
R2_LHS_02,control,V40_B_E3_C6_1T,S10,velocity,Y,1.8911814135747766,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9600278735160828,0.04258637875318527,True,True,496
R2_LHS_02,control,V40_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.43505319969588363,0.06661115736885893,0.06661115736885893,0.0,0.9706907272338867,0.0,True,True,508
R2_LHS_02,control,V40_B_E3_C6_1T,S10,velocity,Z,2.914516720439019,0.06661115736885893,0.06661115736885893,0.0,0.9920981526374817,0.0,True,True,508
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,2.907515310243497,0.03330557868442947,0.03330557868442947,0.0,0.980087399482727,0.0,True,True,496
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10,velocity,X,1.5405781676382484,0.09991673605328841,0.09991673605328841,0.0,0.863385796546936,0.03197484835982323,True,True,496
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,1.032551504954767,0.06661115736885893,0.06661115736885893,0.0,0.9770642518997192,0.0,True,True,496
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10,velocity,Y,1.489251343104902,0.09991673605328841,0.09991673605328841,0.0,0.9592004418373108,0.036058273166418076,True,True,496
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.9343360024154493,0.06661115736885893,0.06661115736885893,0.0,0.9930785894393921,0.0,True,True,508
R2_LHS_02,control,V40_CPLUS_E3_C6_1T,S10,velocity,Z,2.6274941476272295,0.06661115736885893,0.06661115736885893,0.0,0.9913119673728943,0.0,True,True,508
R2_LHS_02,control,V40_C_E3_C6_1T,S10_HYBRID,displacement,X,2.3635939513068704,0.03330557868442947,0.03330557868442947,0.0,0.9800403714179993,0.0,True,True,496
R2_LHS_02,control,V40_C_E3_C6_1T,S10,velocity,X,1.734228346111419,0.09991673605328841,0.09991673605328841,0.0,0.8480328917503357,0.019840937107801437,True,True,496
R2_LHS_02,control,V40_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.8287167075073423,0.06661115736885893,0.06661115736885893,0.0,0.9862738847732544,0.0,True,True,496
R2_LHS_02,control,V40_C_E3_C6_1T,S10,velocity,Y,1.903069917854821,0.09991673605328841,0.09991673605328841,0.0,0.9606906175613403,0.01837777905166149,True,True,496
R2_LHS_02,control,V40_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.6142426271474989,0.06661115736885893,0.06661115736885893,0.0,0.9950834512710571,0.0,True,True,508
R2_LHS_02,control,V40_C_E3_C6_1T,S10,velocity,Z,2.8596830488334546,0.06661115736885893,0.06661115736885893,0.0,0.9850749969482422,0.0,True,True,508
R2_LHS_02,control,V52_A_E3_C6_1T,S10_HYBRID,displacement,X,2.09229858898953,0.03330557868442947,0.03330557868442947,0.0,0.9779434204101562,0.0,True,True,496
R2_LHS_02,control,V52_A_E3_C6_1T,S10,velocity,X,2.218952071609733,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.8491669297218323,-0.045840710401535034,True,True,496
R2_LHS_02,control,V52_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.6230401695376088,0.06661115736885893,0.06661115736885893,0.0,0.9826034903526306,0.0,True,True,496
R2_LHS_02,control,V52_A_E3_C6_1T,S10,velocity,Y,2.543445917999073,0.09991673605328841,0.09991673605328841,0.0,0.9701029658317566,-0.015846747905015945,True,True,496
R2_LHS_02,control,V52_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.480493574198503,0.06661115736885893,0.06661115736885893,0.0,0.9938231706619263,0.0,True,True,508
R2_LHS_02,control,V52_A_E3_C6_1T,S10,velocity,Z,3.1656385373808527,0.09991673605328841,0.09991673605328841,0.0,0.9942158460617065,0.004297161474823952,True,True,508
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,X,2.6967912475073934,0.03330557868442947,0.03330557868442947,0.0,0.9801634550094604,0.0,True,True,496
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,X,1.598013659319902,0.09991673605328841,0.09991673605328841,0.0,0.8697142004966736,-0.028251396492123604,True,True,496
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.7288965073714154,0.06661115736885893,0.06661115736885893,0.0,0.9896551370620728,0.0,True,True,496
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,1.2865412081424787,0.09991673605328841,0.09991673605328841,0.0,0.9839423298835754,-0.026875751093029976,True,True,496
