trial_id,variant,case_id,model,quantity,axis,band_low_hz,band_high_hz,predicted_energy,target_energy,relative_energy_error
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,5.0,10.0,1.9854334307624785e-08,1.7335917639892834e-08,0.14527161007829517
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,10.0,20.0,1.6973332914026228e-08,1.3460741573095273e-08,0.2609508043711176
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,0.0,0.5,1.8058261216397893e-05,1.786635982597332e-05,0.010740933927995553
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,0.5,1.0,2.016588623034385e-06,3.0631066682274538e-06,0.34165249811514514
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,1.0,2.0,1.860222328423058e-06,2.9408739426376284e-06,0.36745934551868253
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,2.0,5.0,8.021243616695349e-07,2.37899434558498e-06,0.6628304883707921
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,5.0,10.0,3.3293415258529743e-06,3.470250776999718e-06,0.04060491883775904
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Y,10.0,20.0,1.7077349961280372e-05,1.905674194329904e-05,0.10386833110864921
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.0,0.5,7.959236190239426e-05,8.073490573101542e-05,0.014151794917897986
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.5,1.0,9.844590149941258e-07,9.960157553492678e-07,0.01160296942400227
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,1.0,2.0,3.0995854518811243e-07,3.2462687772616936e-07,0.04518520660026807
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,2.0,5.0,2.6947736358025565e-07,2.685864722007145e-07,0.003316962958861955
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,5.0,10.0,7.906922955033962e-08,7.482751330389252e-08,0.05668658571106691
R2_LHS_02,control,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,10.0,20.0,6.209093989817576e-08,5.364813360321869e-08,0.15737371885851667
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,0.0,0.5,1.9343385658542608e-05,1.9424161525529557e-05,0.00415852529236763
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,0.5,1.0,6.102158239068234e-06,6.598485325002461e-06,0.07521833594955248
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,1.0,2.0,2.045670634327009e-06,2.948227697641029e-06,0.30613546709305545
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,2.0,5.0,3.5680132754904164e-07,8.336388851943237e-07,0.5719953400855693
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,5.0,10.0,8.906930488711232e-07,9.68349059119496e-07,0.08019423318176616
R2_LHS_02,control,V52_B_E3_C6_1T,S10,velocity,Z,10.0,20.0,1.3050673525263774e-06,3.0695444636846936e-06,0.5748335402968006
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.0,0.5,2.9874879518911517e-06,2.8232869590755337e-06,0.05815951236830157
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,0.5,1.0,9.949052886930866e-10,1.0683873473213766e-09,0.06877848077527468
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,1.0,2.0,6.675294547853484e-10,1.08880434735761e-09,0.3869151455857448
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,2.0,5.0,2.9272200458271466e-10,1.616748382467618e-10,0.8105600584299805
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,5.0,10.0,1.3623998956352742e-10,7.845170435084716e-11,0.7366096847844483
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,10.0,20.0,2.565714383509437e-10,7.035332709833147e-11,2.646898432995768
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,0.0,0.5,7.878117978201106e-07,8.749282395297363e-07,0.09956981358431162
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,0.5,1.0,1.495708799483048e-08,1.8305320135074e-08,0.18291032964936363
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,1.0,2.0,5.3931544651572044e-08,8.25745794176828e-08,0.3468747278896469
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,2.0,5.0,3.0967938883978384e-08,4.623737597442088e-08,0.33024013081732295
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,5.0,10.0,1.0099534138222661e-07,1.6448676485630518e-07,0.3859971562425971
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,X,10.0,20.0,2.2137279450572674e-07,3.4176230976514087e-07,0.35226094809034336
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.0,0.5,0.00013904157554970714,0.0001149546476716276,0.20953418035680274
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.5,1.0,2.0420966230615158e-07,2.3112584988633963e-07,0.11645684631738326
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,1.0,2.0,7.963004278354989e-08,1.239700102698952e-07,0.35766688564284804
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,2.0,5.0,6.959227260147495e-08,7.263999988988999e-08,0.041956598197066104
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,5.0,10.0,2.315032887380919e-08,1.864930001157443e-08,0.24135108875085173
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,10.0,20.0,2.876767033303475e-08,1.7116473918672712e-08,0.6807007371799579
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,0.0,0.5,3.539747622448658e-05,3.987140522011672e-05,0.11220896206017986
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,0.5,1.0,2.0439682454005404e-06,2.4683762994429187e-06,0.17193814984293998
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,1.0,2.0,3.3551225508613924e-06,6.47517058469797e-06,0.4818480058594642
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,2.0,5.0,1.6225728982373938e-06,3.8009442163632367e-06,0.5731132040159537
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,5.0,10.0,6.050417625934656e-06,7.442305388920448e-06,0.1870237366311158
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Y,10.0,20.0,3.1359864569415364e-05,4.013169646919491e-05,0.2185761547985594
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.0,0.5,0.00014830792838305752,0.00011599133675986986,0.2786121147141431
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.5,1.0,9.127511755720256e-07,9.867254051744733e-07,0.07496941825407599
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,1.0,2.0,3.5360523532848173e-07,3.33269612391775e-07,0.0610185332853005
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,2.0,5.0,2.852669456894374e-07,2.6904135207580814e-07,0.060308920871975605
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,5.0,10.0,8.932126797660199e-08,7.522760574895811e-08,0.18734694647435418
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,10.0,20.0,7.845023557223748e-08,5.4147238107821734e-08,0.44883170986527393
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,0.0,0.5,2.9214110240972274e-05,3.119489534419819e-05,0.06349709083394355
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,0.5,1.0,7.014882442177696e-06,6.572990242299125e-06,0.0672284886465926
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,1.0,2.0,2.6137013979499296e-06,3.6207538322212513e-06,0.2781333614314005
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,2.0,5.0,6.414149264270964e-07,1.0853602654982345e-06,0.4090303958818181
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,5.0,10.0,1.8072886956291765e-06,2.335119907743258e-06,0.22604030326827892
R2_LHS_02,control,V52_CPLUS_E3_C6_1T,S10,velocity,Z,10.0,20.0,2.3114627284728436e-06,7.385055489385744e-06,0.6870080757287443
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,0.0,0.5,1.776085814454763e-06,1.7423635857077132e-06,0.01935430068882693
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,0.5,1.0,1.0133461874224922e-09,1.8578590160425901e-09,0.454562386773022
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,1.0,2.0,5.18245158601442e-10,7.154357372973909e-10,0.2756230481871793
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,2.0,5.0,2.3479524487357063e-10,1.1700172907382307e-10,1.0067673079038422
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,5.0,10.0,9.996719668002211e-11,5.4194981149474796e-11,0.8445840289952917
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,10.0,20.0,1.6966990093179085e-10,5.041639826630349e-11,2.3653713229489486
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,0.0,0.5,5.066781726423232e-07,5.377817223901295e-07,0.05783675504918436
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,0.5,1.0,1.9145677786243018e-08,3.8313513856575106e-08,0.5002891706066431
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,1.0,2.0,3.4271726468867924e-08,4.9083394660198155e-08,0.30176535860794995
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,2.0,5.0,2.2632222322531153e-08,3.0234746844192876e-08,0.2514499149220403
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,5.0,10.0,6.82783621555858e-08,1.0161711177574799e-07,0.32808204285253884
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,X,10.0,20.0,1.5273141403272698e-07,2.2819281389814132e-07,0.3306913945988594
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.0,0.5,8.856513326324369e-05,7.509060187665712e-05,0.1794436460733085
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.5,1.0,2.091019827341002e-07,2.8807992740673513e-07,0.2741528900801455
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,1.0,2.0,7.139821202390468e-08,9.477870537617921e-08,0.24668508880213896
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,2.0,5.0,7.197248143380036e-08,6.946168425349443e-08,0.036146505908825746
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,5.0,10.0,2.1771859474861946e-08,1.772885977907678e-08,0.2280462334389169
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,10.0,20.0,2.2486768711306992e-08,1.4745414840111646e-08,0.5250007514292987
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,0.0,0.5,2.2496352705440025e-05,2.510682521592448e-05,0.10397461598723813
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,0.5,1.0,2.2347927744089035e-06,3.908240208789014e-06,0.42818438606122317
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,1.0,2.0,2.2794425273758916e-06,3.993136374541843e-06,0.42915985992654054
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,2.0,5.0,1.0321089992836302e-06,2.5407406830743402e-06,0.5937763321698929
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,5.0,10.0,4.124569506097476e-06,4.648030604237837e-06,0.11261997665486456
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Y,10.0,20.0,2.136401980107415e-05,2.562755530179404e-05,0.16636528340342419
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.0,0.5,0.00011225541005339494,9.31153851989077e-05,0.20555169066423798
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.5,1.0,9.534709477870481e-07,1.0035613003318853e-06,0.049912598790200415
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,1.0,2.0,3.513708415797276e-07,3.293004068409912e-07,0.06702219092426916
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,2.0,5.0,2.9554510527293064e-07,2.681264302119386e-07,0.10226024729945188
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,5.0,10.0,8.750631044457149e-08,7.493859110086678e-08,0.16770690720337478
R2_LHS_02,control,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,10.0,20.0,7.039249386180989e-08,5.37895918351541e-08,0.30866384109285977
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,0.0,0.5,2.2911181054060475e-05,2.3564910488032445e-05,0.027741647238760773
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,0.5,1.0,6.500740225520261e-06,6.623692337943471e-06,0.018562473338153924
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,1.0,2.0,2.5152950282321955e-06,3.183018424015509e-06,0.20977679260208393
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,2.0,5.0,4.624080030379492e-07,8.062455084424357e-07,0.4264674988003803
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,5.0,10.0,1.2034477691334915e-06,1.4537028123699058e-06,0.17215007160124762
R2_LHS_02,control,V52_C_E3_C6_1T,S10,velocity,Z,10.0,20.0,1.533876211450594e-06,4.331506764027318e-06,0.6458792990491748
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,0.0,0.5,9.979237536012133e-07,9.51210661781133e-07,0.049109091915150005
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,0.5,1.0,1.728479743643904e-08,1.7598208526469828e-08,0.017809261071056143
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,1.0,2.0,5.265096822082766e-05,5.2744460429617835e-05,0.0017725502930289357
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,2.0,5.0,4.022987028364516e-06,4.020677286649507e-06,0.0005744658300924393
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,5.0,10.0,2.652320533933938e-10,2.5375402849836614e-10,0.04523287753479575
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,10.0,20.0,6.422052140642133e-11,7.215882011888045e-11,0.11001148160932926
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,0.0,0.5,1.9446826631765094e-07,1.7948619437415164e-07,0.0834720018201963
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,0.5,1.0,6.413125617565587e-09,1.4668057994046387e-08,0.5627829109914476
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,1.0,2.0,2.0220942285756545e-08,7.559627228949548e-08,0.7325140291531762
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,2.0,5.0,8.286954591132212e-08,3.316900093322635e-07,0.750159656366649
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,5.0,10.0,1.3776539970426735e-07,2.3509272825436195e-07,0.41399548711174894
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,X,10.0,20.0,1.0171087354253233e-08,4.9597409117988174e-08,0.794927042861109
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.0,0.5,5.100504147800725e-05,4.506442386359795e-05,0.1318249986372954
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.5,1.0,1.5282288578842202e-07,1.8344717310021867e-07,0.16693790803233774
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,1.0,2.0,4.4305861340368663e-07,4.289153369822644e-07,0.032974517817270496
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,2.0,5.0,1.9726189248993467e-07,1.823071236243577e-07,0.08203063362675371
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,5.0,10.0,2.44047307924408e-08,1.8009149619817293e-08,0.3551295484594009
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,10.0,20.0,1.2411060265359195e-08,1.0519176975493581e-08,0.17985088512847675
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,0.0,0.5,8.429150467122074e-06,8.768424008731827e-06,0.03869264776337175
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,0.5,1.0,1.1802592183703413e-06,1.7365245041793096e-06,0.3203325288357288
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,1.0,2.0,1.4189854669018481e-06,2.300308664474203e-06,0.3831325818067136
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,2.0,5.0,3.417992146914759e-07,3.7657132091462783e-07,0.09233869998038194
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,5.0,10.0,3.0954294324576164e-06,4.778644824404587e-06,0.35223697382797164
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Y,10.0,20.0,1.4647333914585813e-06,2.380729217555367e-06,0.3847543094537096
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.0,0.5,8.13152880901031e-05,6.954155920352725e-05,0.1693049310573794
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.5,1.0,9.357458738888223e-07,9.233822835633672e-07,0.013389460189493262
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,1.0,2.0,5.40325474613515e-07,5.066430745526558e-07,0.06648151677707097
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,2.0,5.0,3.210429182707487e-07,2.878041058392804e-07,0.11549109883105689
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,5.0,10.0,8.864440393117151e-08,7.57855802574463e-08,0.16967375099647372
R2_LHS_02,control,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,10.0,20.0,5.8110981923369066e-08,5.322386834341791e-08,0.09182184106607749
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,0.0,0.5,1.2070748616330926e-05,1.123354264355098e-05,0.0745273329478635
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,0.5,1.0,6.0843766104646e-06,6.1283459917247925e-06,0.007174755034974317
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,1.0,2.0,3.5845164783283947e-06,5.033089587963e-06,0.2878099195966973
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,2.0,5.0,3.173383217041478e-07,2.81493782884018e-07,0.1273368756243495
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,5.0,10.0,3.6359679675553656e-06,3.880339971434974e-06,0.06297695709101432
R2_LHS_02,control,V40_A_E4_C7_1T,S10,velocity,Z,10.0,20.0,2.591402998985845e-07,6.467854588573766e-07,0.599341178207088
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,0.0,0.5,1.4399256016977578e-06,1.4841759585079292e-06,0.029814764588059456
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,0.5,1.0,1.722014569424995e-08,1.813378133377747e-08,0.050383073596774214
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,1.0,2.0,5.270989248369515e-05,5.2711942184073115e-05,3.888493371783484e-05
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,2.0,5.0,4.0149747579002015e-06,4.007796152879325e-06,0.0017911602155013283
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,5.0,10.0,2.9728650143425584e-10,3.071256328491094e-10,0.03203617791058003
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,10.0,20.0,6.956926519462582e-11,7.666470827254107e-11,0.09255162170175006
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,0.0,0.5,3.31681664093618e-07,2.806451513036152e-07,0.18185424744712264
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,0.5,1.0,1.0698309227128983e-08,1.912413846859187e-08,0.44058608210251515
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,1.0,2.0,3.724323245952957e-08,1.5622943853392626e-07,0.7616119419680181
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,2.0,5.0,1.255405636565626e-07,3.1412776232173133e-07,0.6003518990849867
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,5.0,10.0,2.692674897892293e-07,3.43187152050191e-07,0.215391694646398
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,X,10.0,20.0,1.8198106859440275e-08,6.262432920462431e-08,0.7094083546990474
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.0,0.5,6.430767053803782e-05,6.531286875797132e-05,0.015390507859307909
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.5,1.0,1.5137652996212276e-07,2.079158002061934e-07,0.27193349513601056
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,1.0,2.0,4.2016615603365597e-07,4.4121225745554734e-07,0.04770062722931444
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,2.0,5.0,1.9962913252701156e-07,1.8262552344469812e-07,0.09310642215605969
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,5.0,10.0,2.6370369889947798e-08,1.899305082160974e-08,0.38842201485315675
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,10.0,20.0,1.3140641016801672e-08,1.064986186203437e-08,0.23387901054817115
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,0.0,0.5,1.4876413721847347e-05,1.31423412562772e-05,0.1319454754488208
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,0.5,1.0,1.5416644691792177e-06,2.183319372733207e-06,0.29388962126540746
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,1.0,2.0,2.0966096718945583e-06,3.12879670646019e-06,0.3298990415179169
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,2.0,5.0,5.76761839989952e-07,5.244634650004282e-07,0.0997178611659461
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,5.0,10.0,6.697646117700013e-06,7.227497920920869e-06,0.07331054384493636
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Y,10.0,20.0,2.7840338795025833e-06,3.7709001385039474e-06,0.26170575267285906
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.0,0.5,7.854054617172834e-05,8.124929565813446e-05,0.033338744224977415
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.5,1.0,8.961157294308668e-07,9.133957283521265e-07,0.018918414423105382
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,1.0,2.0,4.989830852144826e-07,5.131389227417285e-07,0.027586754580242207
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,2.0,5.0,3.079267109627733e-07,2.8790434679460766e-07,0.06954519579535794
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,5.0,10.0,8.573849693496724e-08,7.655041552814827e-08,0.12002653863375087
R2_LHS_02,control,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,10.0,20.0,5.6779760414174566e-08,5.3256929124840995e-08,0.0661478486879258
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,0.0,0.5,1.3811181153360291e-05,1.2850047659701124e-05,0.07479610341628273
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,0.5,1.0,6.292932666353475e-06,6.010401537440233e-06,0.047007030587438874
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,1.0,2.0,4.194511102673268e-06,5.627486131109481e-06,0.25463857129998774
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,2.0,5.0,3.7231932889497976e-07,2.924681507246215e-07,0.2730252096596445
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,5.0,10.0,7.134414456875664e-06,5.840283107507936e-06,0.221587091849035
R2_LHS_02,control,V40_B_E4_C7_1T,S10,velocity,Z,10.0,20.0,4.0422405827056107e-07,1.007884430613805e-06,0.5989380865578137
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.0,0.5,3.3597602658860627e-06,3.4561325525713404e-06,0.027884430130892212
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,0.5,1.0,1.7405002682880285e-08,1.7613803342129764e-08,0.011854376660948488
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,1.0,2.0,5.265767395491021e-05,5.268582755538621e-05,0.0005343676237486063
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,2.0,5.0,4.028100759585995e-06,4.036322412880157e-06,0.0020369168894751157
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,5.0,10.0,4.670676544146508e-10,4.393296618608438e-10,0.06313708124399971
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,10.0,20.0,1.367407726059208e-10,8.541933166337213e-11,0.6008176362793451
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,0.0,0.5,7.760678576746525e-07,6.792565371860757e-07,0.1425254159343575
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,0.5,1.0,1.1869286806069672e-08,1.604056334516092e-08,0.26004551394696684
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,1.0,2.0,5.383707397179645e-08,2.6129373367921716e-07,0.7939595672130022
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,2.0,5.0,1.6925811508952645e-07,2.972555011759233e-07,0.4305971986390414
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,5.0,10.0,5.993963864502198e-07,7.830681752100286e-07,0.2345540204217159
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10,velocity,X,10.0,20.0,4.3615192170718967e-08,1.0297285703738565e-07,0.5764399141136397
R2_LHS_02,control,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,0.0,0.5,0.0001350752195438919,0.00013945611245677077,0.031414133347771905
