trial_id,trial,seed,case,axis,axis_name,case_index,time_index,time_s,node_zero_based,X_m,Y_m,Z_m,FEM_displacement_m,PIGNO_displacement_m,absolute_error_m
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,40,-8.336,-2.4747264620992246,-119.59643431211104,-0.00010500008,-0.00010499984,2.401066e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,41,-8.336,-2.226,-135.0,0.0,0.0,0.0
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,42,-8.336,-2.226,-125.44,-0.00011112234,-0.00011112228,5.820766e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,43,-8.336,-2.226,-14.34,-0.00017514887,-0.00017514915,2.764864e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,44,-8.336,-2.226,-7.17,-0.00013510583,-0.0001351061,2.6193447e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,45,-8.336,-2.226,0.0,2.5053134e-17,0.0,2.5053134e-17
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,46,-8.336,-1.1129999999999824,-131.41500000000002,6.6075954e-05,6.607598e-05,2.910383e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,47,-8.336,-1.1130000000000004,-121.69000000000001,1.0661716e-05,1.0661843e-05,1.2641976e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,48,-8.336,-1.112999999999997,-13.310000000000002,-7.039139e-05,-7.039175e-05,3.5652192e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,49,-8.336,-1.1129999999999947,-3.584999999999996,3.1419935e-05,3.1419597e-05,3.3833203e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,50,-8.336,2.6484591469634303e-14,-135.0,0.00012545087,0.00012545085,1.4551915e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,51,-8.336,2.6484591469634303e-14,-127.83,0.00025351136,0.0002535114,2.910383e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,52,-8.336,2.2848999697380665e-14,-120.16734200000002,0.00015409145,0.00015409161,1.6007107e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,53,-8.336,2.0298431699777173e-14,-110.40064703722899,1.0541381e-05,1.0541609e-05,2.2828317e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,54,-8.335999999999997,3.540482982230371e-14,-104.152342,-0.00010498937,-0.00010498911,2.6193447e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,55,-8.335999999999997,3.4309924218806515e-14,-97.792342,4.221133e-05,4.2211792e-05,4.620233e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,56,-8.335999999999997,3.321501861530936e-14,-91.432342,0.00023715719,0.00023715779,5.966285e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,57,-8.335999999999997,3.21201130118121e-14,-85.072342,0.00027656846,0.00027656922,7.566996e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,58,-8.335999999999997,3.047775460656634e-14,-75.532342,0.000308759,0.00030875995,9.604264e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,59,-8.335999999999997,2.9565333270318696e-14,-70.232342,0.00040908568,0.00040908664,9.604264e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,60,-8.336,1.8166889219704507e-14,-64.932342,0.00041303504,0.000413036,9.604264e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,61,-8.336,1.471873865091523e-14,-55.392342,0.00032508906,0.00032509014,1.0768417e-09
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,62,-8.336,1.2461537361388079e-14,-49.147342,0.0003011699,0.00030117086,9.604264e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,63,-8.336,1.050433240017279e-14,-43.732342,0.00026231172,0.00026231247,7.566996e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,64,-8.336,7.864003269669052e-15,-36.427342,-2.6668295e-05,-2.6667865e-05,4.292815e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,65,-8.336,5.565236223809534e-15,-30.067342,-4.916125e-05,-4.9161157e-05,9.458745e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,66,-8.336,3.608031262594242e-15,-24.652342000000004,-4.3939777e-05,-4.3939872e-05,9.458745e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,67,-8.336,1.6923920577113162e-15,-19.352342000000018,1.3705733e-05,1.3705466e-05,2.6739144e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,68,-8.336,0.0,-14.34,5.5339948e-05,5.5339588e-05,3.601599e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,69,-8.336,0.0,-9.56,0.00012220113,0.00012220074,3.929017e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,70,-8.336,0.0,0.0,0.000108770146,0.00010876962,5.2386895e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,71,-7.812000000000001,-17.0929139586129,-105.816469186063,0.0,0.0,0.0
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,72,-7.811999999999996,-17.092913958612904,-29.183530813936898,2.1617617e-18,0.0,2.1617617e-18
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,73,-7.812,-15.492978896205287,-106.75890296117062,-7.6643046e-05,-7.664301e-05,3.6379788e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,74,-7.812,-15.2798204582039,-30.251524504657297,5.98115e-06,5.9811455e-06,4.5474735e-12
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,75,-7.812,-14.411382704136615,-27.603988192111693,-0.00026861258,-0.0002686125,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,76,-7.812000000000001,-14.36310665623189,-104.2084897988072,-0.00010692366,-0.00010692352,1.382432e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,77,-7.812,-13.882985174979199,-31.0743233670013,4.2716883e-06,4.2717024e-06,1.4097168e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,78,-7.812,-13.47277645613009,-107.94889314065745,-0.00023825902,-0.00023825894,7.2759576e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,79,-7.812,-13.4727764561304,-27.05110685934244,-0.0003225829,-0.0003225828,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,80,-7.811999999999996,-11.878890892058498,-102.745174883207,5.23248e-05,5.232503e-05,2.2919266e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,81,-7.812,-11.878890892058498,-26.112236511081203,-0.00035893088,-0.00035893088,0.0
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,82,-7.812,-11.665732454056492,-109.01332340453145,-0.00028341296,-0.00028341287,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,83,-7.812,-11.6657324540568,-32.3803850324055,0.00013468124,0.00013468134,1.0186341e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,84,-7.812,-10.071846889984645,-109.95219375279255,-0.00028239738,-0.0002823973,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,85,-7.812000000000004,-10.071846889984903,-101.680744619333,0.00021241845,0.00021241866,2.0372681e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,86,-7.812,-10.071846889984878,-33.31925538066669,0.00025056698,0.00025056713,1.4551915e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,87,-7.812,-10.071846889984936,-25.047806247207227,-0.0003357934,-0.00033579353,1.4551915e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,88,-7.812,-9.310524288256177,-110.40064703722899,-0.00033680777,-0.00033680772,5.820766e-11
