feature,fold,repeat,delta_MAE,baseline_MAE
gradient_clip,2,21,0.011475239126961218,0.11381270291231335
gradient_clip,2,22,0.003942232055671416,0.11381270291231335
gradient_clip,2,23,-0.0015383734387681147,0.11381270291231335
gradient_clip,2,24,0.011461512414413011,0.11381270291231335
gradient_clip,2,25,0.004883564295556531,0.11381270291231335
gradient_clip,2,26,-0.0012002785019055995,0.11381270291231335
gradient_clip,2,27,0.005771918838918422,0.11381270291231335
gradient_clip,2,28,-7.7467090459582e-05,0.11381270291231335
gradient_clip,2,29,0.005371618046283111,0.11381270291231335
scheduler,2,0,0.012377706214689949,0.11381270291231335
scheduler,2,1,0.03836636623476089,0.11381270291231335
scheduler,2,2,0.03619674581808627,0.11381270291231335
scheduler,2,3,0.02400414231341705,0.11381270291231335
scheduler,2,4,0.015479875575516971,0.11381270291231335
scheduler,2,5,0.015249124796891778,0.11381270291231335
scheduler,2,6,0.011857186877352294,0.11381270291231335
scheduler,2,7,0.02710631167424407,0.11381270291231335
scheduler,2,8,0.02423489309204227,0.11381270291231335
scheduler,2,9,0.03778094574006277,0.11381270291231335
scheduler,2,10,0.025522111752267568,0.11381270291231335
scheduler,2,11,0.02398488922466105,0.11381270291231335
scheduler,2,12,0.027291414384264828,0.11381270291231335
scheduler,2,13,0.02381903960339629,0.11381270291231335
scheduler,2,14,0.024339558940733974,0.11381270291231335
scheduler,2,15,0.02423489309204227,0.11381270291231335
scheduler,2,16,0.024589562808115167,0.11381270291231335
scheduler,2,17,0.01507955779083961,0.11381270291231335
scheduler,2,18,0.012974838531525451,0.11381270291231335
scheduler,2,19,0.03948401788893405,0.11381270291231335
scheduler,2,20,0.02650917935740857,0.11381270291231335
scheduler,2,21,0.03836636623476089,0.11381270291231335
scheduler,2,22,0.02364947259734415,0.11381270291231335
scheduler,2,23,0.02398488922466105,0.11381270291231335
scheduler,2,24,0.013159941241546208,0.11381270291231335
scheduler,2,25,0.012377706214689949,0.11381270291231335
scheduler,2,26,0.011961852726044025,0.11381270291231335
scheduler,2,27,0.02710631167424407,0.11381270291231335
scheduler,2,28,0.025352544746215427,0.11381270291231335
scheduler,2,29,0.03811636236737967,0.11381270291231335
width,3,0,-0.0005994775563971655,0.19720135084255502
width,3,1,-0.0005419125901779398,0.19720135084255502
width,3,2,0.0001422073171143956,0.19720135084255502
width,3,3,-5.426371853542444e-05,0.19720135084255502
width,3,4,0.00020728696335814423,0.19720135084255502
width,3,5,4.28825493098417e-05,0.19720135084255502
width,3,6,-2.9591913236037826e-05,0.19720135084255502
width,3,7,-0.00017549031864450004,0.19720135084255502
width,3,8,-3.7990471854099095e-05,0.19720135084255502
width,3,9,-7.713904942591165e-05,0.19720135084255502
width,3,10,-0.00010825915594592228,0.19720135084255502
width,3,11,3.704043406038693e-05,0.19720135084255502
width,3,12,-8.056740068967949e-05,0.19720135084255502
width,3,13,-0.00015339170169798022,0.19720135084255502
width,3,14,0.00021658168668164945,0.19720135084255502
width,3,15,-2.3120044600144496e-05,0.19720135084255502
width,3,16,1.1798386742672973e-05,0.19720135084255502
width,3,17,-0.00036652244728385686,0.19720135084255502
width,3,18,-0.0010386247173875263,0.19720135084255502
width,3,19,-0.0006179707184340022,0.19720135084255502
width,3,20,0.00021352004803446012,0.19720135084255502
width,3,21,0.00028848229212116716,0.19720135084255502
width,3,22,0.00011570126368087852,0.19720135084255502
width,3,23,1.0534380626869844e-05,0.19720135084255502
width,3,24,1.561111492934253e-05,0.19720135084255502
width,3,25,0.00021972511705281583,0.19720135084255502
width,3,26,2.3869004305843156e-06,0.19720135084255502
width,3,27,-6.146245555543883e-05,0.19720135084255502
width,3,28,0.0001487610958013641,0.19720135084255502
width,3,29,0.00021016901046566616,0.19720135084255502
graph_depth,3,0,-1.5670495767450277e-05,0.19720135084255502
graph_depth,3,1,9.623143469833506e-05,0.19720135084255502
graph_depth,3,2,-7.954022227840696e-05,0.19720135084255502
graph_depth,3,3,2.578369955924531e-05,0.19720135084255502
graph_depth,3,4,4.600578679128664e-05,0.19720135084255502
graph_depth,3,5,-9.131397230272009e-05,0.19720135084255502
graph_depth,3,6,-1.778645052114003e-05,0.19720135084255502
graph_depth,3,7,-0.00040999699077853835,0.19720135084255502
graph_depth,3,8,-0.0009021634106883281,0.19720135084255502
graph_depth,3,9,0.0002054207940025976,0.19720135084255502
graph_depth,3,10,3.7934938555417297e-06,0.19720135084255502
graph_depth,3,11,-6.910367403328843e-05,0.19720135084255502
graph_depth,3,12,-0.0006041858942142375,0.19720135084255502
graph_depth,3,13,-0.0005562299521777725,0.19720135084255502
graph_depth,3,14,0.00025733279687806254,0.19720135084255502
graph_depth,3,15,-5.6695975134107846e-05,0.19720135084255502
graph_depth,3,16,-0.0008076387140256158,0.19720135084255502
graph_depth,3,17,-0.00017796391796359723,0.19720135084255502
graph_depth,3,18,-0.00021632661405052156,0.19720135084255502
graph_depth,3,19,-0.00012388867320772823,0.19720135084255502
graph_depth,3,20,6.650061898824666e-05,0.19720135084255502
graph_depth,3,21,-0.00018933680438310008,0.19720135084255502
graph_depth,3,22,1.098716653941123e-05,0.19720135084255502
graph_depth,3,23,-0.00033369764515500666,0.19720135084255502
graph_depth,3,24,-0.0005457881110240981,0.19720135084255502
graph_depth,3,25,-0.0001440633950365311,0.19720135084255502
graph_depth,3,26,-0.00018585696218081926,0.19720135084255502
graph_depth,3,27,-0.0002128147781370049,0.19720135084255502
graph_depth,3,28,-0.0006528107461304389,0.19720135084255502
graph_depth,3,29,-0.0002880004188227647,0.19720135084255502
temporal_modes,3,0,-0.0005859495858951402,0.19720135084255502
temporal_modes,3,1,0.0005165304409339155,0.19720135084255502
temporal_modes,3,2,0.00011487439992385884,0.19720135084255502
temporal_modes,3,3,0.0006690683813350695,0.19720135084255502
temporal_modes,3,4,0.0002496082662452048,0.19720135084255502
temporal_modes,3,5,-0.00034462426040979266,0.19720135084255502
temporal_modes,3,6,6.16223784784542e-05,0.19720135084255502
temporal_modes,3,7,-5.052102004293735e-05,0.19720135084255502
temporal_modes,3,8,0.00028350842862900905,0.19720135084255502
temporal_modes,3,9,0.0004701564712153994,0.19720135084255502
temporal_modes,3,10,-0.00044374790588930235,0.19720135084255502
temporal_modes,3,11,9.69332195039363e-05,0.19720135084255502
temporal_modes,3,12,-0.00026172392494114294,0.19720135084255502
temporal_modes,3,13,-0.0003343339540577417,0.19720135084255502
temporal_modes,3,14,-3.729394213883297e-05,0.19720135084255502
temporal_modes,3,15,-1.391757870145005e-05,0.19720135084255502
temporal_modes,3,16,-1.9220879485803977e-05,0.19720135084255502
temporal_modes,3,17,-0.00029387929274315994,0.19720135084255502
temporal_modes,3,18,3.755535117064279e-05,0.19720135084255502
temporal_modes,3,19,0.0006639846804807892,0.19720135084255502
temporal_modes,3,20,-0.0006506066446108072,0.19720135084255502
temporal_modes,3,21,0.00023913489950977418,0.19720135084255502
temporal_modes,3,22,-6.148964081048591e-05,0.19720135084255502
temporal_modes,3,23,0.00011269049416801069,0.19720135084255502
temporal_modes,3,24,0.0002636204870614389,0.19720135084255502
temporal_modes,3,25,0.0003918099462510427,0.19720135084255502
temporal_modes,3,26,5.8735048829805514e-05,0.19720135084255502
temporal_modes,3,27,-2.7589478426709446e-05,0.19720135084255502
temporal_modes,3,28,6.16223784784542e-05,0.19720135084255502
temporal_modes,3,29,0.00011181371896096248,0.19720135084255502
temporal_kernel,3,0,0.018146367459785206,0.19720135084255502
temporal_kernel,3,1,0.0006795576938720682,0.19720135084255502
temporal_kernel,3,2,-6.185578637440958e-05,0.19720135084255502
temporal_kernel,3,3,0.012936802581529183,0.19720135084255502
temporal_kernel,3,4,-4.120337611876468e-05,0.19720135084255502
temporal_kernel,3,5,0.018265338878314746,0.19720135084255502
temporal_kernel,3,6,0.0004161826749133346,0.19720135084255502
temporal_kernel,3,7,0.013356386421939814,0.19720135084255502
temporal_kernel,3,8,0.018627240668301237,0.19720135084255502
temporal_kernel,3,9,-0.0006543076262209013,0.19720135084255502
temporal_kernel,3,10,0.01906588023823541,0.19720135084255502
temporal_kernel,3,11,0.0009463659338319885,0.19720135084255502
temporal_kernel,3,12,0.010475240479587034,0.19720135084255502
temporal_kernel,3,13,2.8045197454751314e-05,0.19720135084255502
temporal_kernel,3,14,0.018643719342606613,0.19720135084255502
temporal_kernel,3,15,0.010290239538732815,0.19720135084255502
temporal_kernel,3,16,-0.0001478650066390197,0.19720135084255502
temporal_kernel,3,17,0.0011232667829642051,0.19720135084255502
temporal_kernel,3,18,0.019586193053199863,0.19720135084255502
temporal_kernel,3,19,-0.0003296828565814425,0.19720135084255502
temporal_kernel,3,20,0.01876190787885157,0.19720135084255502
temporal_kernel,3,21,0.009607886715057135,0.19720135084255502
temporal_kernel,3,22,0.019771193994054137,0.19720135084255502
temporal_kernel,3,23,0.013479531576419651,0.19720135084255502
temporal_kernel,3,24,0.0008383501531039617,0.19720135084255502
temporal_kernel,3,25,-0.0005874952216116391,0.19720135084255502
temporal_kernel,3,26,0.010408428074977771,0.19720135084255502
temporal_kernel,3,27,0.0006823528236756804,0.19720135084255502
temporal_kernel,3,28,0.009865699080087303,0.19720135084255502
temporal_kernel,3,29,0.01886440062307576,0.19720135084255502
temporal_blocks,3,0,-0.0003109479091247258,0.19720135084255502
temporal_blocks,3,1,4.383852011435874e-05,0.19720135084255502
temporal_blocks,3,2,-0.0007558783262298086,0.19720135084255502
temporal_blocks,3,3,-0.0005952847181697751,0.19720135084255502
temporal_blocks,3,4,0.00045271535682162023,0.19720135084255502
temporal_blocks,3,5,-0.0009092325982270888,0.19720135084255502
temporal_blocks,3,6,0.0003928820922224352,0.19720135084255502
temporal_blocks,3,7,-0.0008988491200935256,0.19720135084255502
temporal_blocks,3,8,-0.0013615379344073808,0.19720135084255502
temporal_blocks,3,9,-0.0005303913885696954,0.19720135084255502
temporal_blocks,3,10,-3.980950155363372e-05,0.19720135084255502
temporal_blocks,3,11,-0.0011017485184270925,0.19720135084255502
temporal_blocks,3,12,-0.00020840903758240215,0.19720135084255502
temporal_blocks,3,13,3.875513033119171e-05,0.19720135084255502
temporal_blocks,3,14,-0.0010654591925552404,0.19720135084255502
temporal_blocks,3,15,0.0003074211207578226,0.19720135084255502
temporal_blocks,3,16,-0.000492111201760792,0.19720135084255502
temporal_blocks,3,17,-0.0003713428017202147,0.19720135084255502
temporal_blocks,3,18,-0.0012349442824467483,0.19720135084255502
temporal_blocks,3,19,6.039489259551667e-05,0.19720135084255502
temporal_blocks,3,20,0.00018969438417448803,0.19720135084255502
temporal_blocks,3,21,-0.00039497527012749556,0.19720135084255502
temporal_blocks,3,22,4.383852011435874e-05,0.19720135084255502
temporal_blocks,3,23,-0.0009092325982270888,0.19720135084255502
temporal_blocks,3,24,-0.000787482300890624,0.19720135084255502
temporal_blocks,3,25,-0.0007416442644426202,0.19720135084255502
temporal_blocks,3,26,-0.0006374286009100671,0.19720135084255502
temporal_blocks,3,27,0.0001675796783878747,0.19720135084255502
temporal_blocks,3,28,-0.0010800124127296196,0.19720135084255502
temporal_blocks,3,29,-0.0005098237467051348,0.19720135084255502
head_hidden,3,0,0.003633475257937474,0.19720135084255502
head_hidden,3,1,0.0033234920313187644,0.19720135084255502
head_hidden,3,2,-0.0007200719618861706,0.19720135084255502
head_hidden,3,3,0.0065706417433419595,0.19720135084255502
head_hidden,3,4,2.9314599542862307e-05,0.19720135084255502
head_hidden,3,5,0.0031834382200316425,0.19720135084255502
head_hidden,3,6,0.00717321999713047,0.19720135084255502
head_hidden,3,7,0.003314994830477924,0.19720135084255502
head_hidden,3,8,0.006550481827908183,0.19720135084255502
head_hidden,3,9,0.006172352483124477,0.19720135084255502
head_hidden,3,10,-0.0009260729265677115,0.19720135084255502
head_hidden,3,11,0.002951841556524115,0.19720135084255502
head_hidden,3,12,0.006234261675052505,0.19720135084255502
head_hidden,3,13,0.0029849108480312636,0.19720135084255502
head_hidden,3,14,-0.00017365231666288672,0.19720135084255502
head_hidden,3,15,0.0023518915137444307,0.19720135084255502
head_hidden,3,16,0.00017782210868710902,0.19720135084255502
head_hidden,3,17,0.0032695107424550174,0.19720135084255502
head_hidden,3,18,0.0031032198830845403,0.19720135084255502
head_hidden,3,19,0.002570526073534418,0.19720135084255502
head_hidden,3,20,0.003733620045756475,0.19720135084255502
head_hidden,3,21,0.0036390938254759475,0.19720135084255502
head_hidden,3,22,0.0026763295253178776,0.19720135084255502
head_hidden,3,23,-0.0006457056570394748,0.19720135084255502
head_hidden,3,24,0.002553854516959553,0.19720135084255502
head_hidden,3,25,0.003491204675030224,0.19720135084255502
head_hidden,3,26,0.0034998572910444614,0.19720135084255502
head_hidden,3,27,0.0029516164559748592,0.19720135084255502
head_hidden,3,28,0.003559334053639951,0.19720135084255502
head_hidden,3,29,0.006870092004494371,0.19720135084255502
learning_rate,3,0,0.03818258565496557,0.19720135084255502
learning_rate,3,1,0.028163052955903156,0.19720135084255502
learning_rate,3,2,-0.05889312283128875,0.19720135084255502
learning_rate,3,3,0.00846182125625422,0.19720135084255502
learning_rate,3,4,-0.02898819011212833,0.19720135084255502
learning_rate,3,5,-0.04344874535521276,0.19720135084255502
learning_rate,3,6,0.03101294895349213,0.19720135084255502
learning_rate,3,7,0.00012148738680589632,0.19720135084255502
learning_rate,3,8,0.02523790331367992,0.19720135084255502
learning_rate,3,9,0.026565535845473887,0.19720135084255502
learning_rate,3,10,-0.0049174318515273485,0.19720135084255502
learning_rate,3,11,-0.06117410015198205,0.19720135084255502
learning_rate,3,12,0.02791377462561398,0.19720135084255502
learning_rate,3,13,-0.028902810830252257,0.19720135084255502
learning_rate,3,14,-0.005063401353703645,0.19720135084255502
learning_rate,3,15,0.0008131755697957654,0.19720135084255502
learning_rate,3,16,-0.037549415974527794,0.19720135084255502
learning_rate,3,17,0.0328473919857995,0.19720135084255502
learning_rate,3,18,0.03112764254785566,0.19720135084255502
learning_rate,3,19,0.06962878032144809,0.19720135084255502
learning_rate,3,20,0.03007364019049416,0.19720135084255502
learning_rate,3,21,-0.004763039537318325,0.19720135084255502
learning_rate,3,22,0.0359922974207158,0.19720135084255502
learning_rate,3,23,0.03057831727767643,0.19720135084255502
learning_rate,3,24,-0.051136291644583165,0.19720135084255502
learning_rate,3,25,0.03134113375357758,0.19720135084255502
learning_rate,3,26,-0.010019342143471416,0.19720135084255502
learning_rate,3,27,-0.04299771917680295,0.19720135084255502
learning_rate,3,28,0.03422413840378691,0.19720135084255502
learning_rate,3,29,0.030913872739303627,0.19720135084255502
weight_decay,3,0,-0.0022258093647352373,0.19720135084255502
weight_decay,3,1,-0.002298538428826602,0.19720135084255502
weight_decay,3,2,-0.0007719847578763761,0.19720135084255502
weight_decay,3,3,-0.0008798684805229051,0.19720135084255502
weight_decay,3,4,-0.0006632855447111785,0.19720135084255502
weight_decay,3,5,-0.002982711868015936,0.19720135084255502
weight_decay,3,6,-0.001827171562321761,0.19720135084255502
weight_decay,3,7,-0.0004722133373730175,0.19720135084255502
weight_decay,3,8,-0.0007018275884122793,0.19720135084255502
weight_decay,3,9,-0.0018635030753416104,0.19720135084255502
weight_decay,3,10,-0.0022897805896286982,0.19720135084255502
weight_decay,3,11,-0.0004575989166331895,0.19720135084255502
weight_decay,3,12,0.0004533670837022219,0.19720135084255502
weight_decay,3,13,-0.0024694951209477956,0.19720135084255502
weight_decay,3,14,-0.0009354595321704462,0.19720135084255502
weight_decay,3,15,-0.0012590784358664786,0.19720135084255502
weight_decay,3,16,-0.0008971141147164075,0.19720135084255502
weight_decay,3,17,-0.001036607290743452,0.19720135084255502
weight_decay,3,18,-0.0010059136349121478,0.19720135084255502
weight_decay,3,19,-0.0006739031095293335,0.19720135084255502
weight_decay,3,20,-0.00043011602489145817,0.19720135084255502
weight_decay,3,21,-0.0018081053590589258,0.19720135084255502
weight_decay,3,22,-7.17115163020865e-05,0.19720135084255502
weight_decay,3,23,-0.002934223487315729,0.19720135084255502
weight_decay,3,24,-0.0006090009517812911,0.19720135084255502
weight_decay,3,25,-0.0005356002755897149,0.19720135084255502
weight_decay,3,26,-0.0005961813537674887,0.19720135084255502
weight_decay,3,27,-0.0007059590152833084,0.19720135084255502
weight_decay,3,28,-0.0012559244037945727,0.19720135084255502
weight_decay,3,29,-0.001747949301121876,0.19720135084255502
velocity_data_weight,3,0,0.00013742209102007852,0.19720135084255502
velocity_data_weight,3,1,-0.0009680395359342175,0.19720135084255502
velocity_data_weight,3,2,0.00120699634421223,0.19720135084255502
velocity_data_weight,3,3,0.0001421279791496699,0.19720135084255502
velocity_data_weight,3,4,-0.000961576934084496,0.19720135084255502
velocity_data_weight,3,5,3.9699127648701316e-05,0.19720135084255502
velocity_data_weight,3,6,0.0012430649256405246,0.19720135084255502
velocity_data_weight,3,7,0.00026848318370115143,0.19720135084255502
velocity_data_weight,3,8,-0.0004335349882976236,0.19720135084255502
velocity_data_weight,3,9,-0.0001141902935060668,0.19720135084255502
velocity_data_weight,3,10,0.0007809747572980474,0.19720135084255502
velocity_data_weight,3,11,3.2076321375085204e-05,0.19720135084255502
velocity_data_weight,3,12,-0.0008776649893015853,0.19720135084255502
velocity_data_weight,3,13,0.0006567334028156901,0.19720135084255502
velocity_data_weight,3,14,0.000579841631137501,0.19720135084255502
velocity_data_weight,3,15,0.00023443938793518693,0.19720135084255502
velocity_data_weight,3,16,0.0018152068938110943,0.19720135084255502
velocity_data_weight,3,17,7.388915703940291e-05,0.19720135084255502
velocity_data_weight,3,18,-0.0003113553409299641,0.19720135084255502
velocity_data_weight,3,19,-0.000961576934084496,0.19720135084255502
velocity_data_weight,3,20,0.0007174353404004186,0.19720135084255502
velocity_data_weight,3,21,0.0004614726739412267,0.19720135084255502
velocity_data_weight,3,22,0.0007340944933738602,0.19720135084255502
velocity_data_weight,3,23,-0.00029030332318247254,0.19720135084255502
velocity_data_weight,3,24,-0.0004172315835742624,0.19720135084255502
velocity_data_weight,3,25,0.0006136988495639151,0.19720135084255502
velocity_data_weight,3,26,0.0007709637242804823,0.19720135084255502
velocity_data_weight,3,27,-0.0014301297042766947,0.19720135084255502
velocity_data_weight,3,28,-0.0006165246004606884,0.19720135084255502
velocity_data_weight,3,29,0.000696383322652927,0.19720135084255502
state_loss_weight,3,0,-0.000692890577747296,0.19720135084255502
state_loss_weight,3,1,-0.0007794932918538389,0.19720135084255502
state_loss_weight,3,2,-0.0008386033460841547,0.19720135084255502
state_loss_weight,3,3,-0.0009640846201973696,0.19720135084255502
state_loss_weight,3,4,0.0009911347071246968,0.19720135084255502
state_loss_weight,3,5,-0.0007491105260730158,0.19720135084255502
state_loss_weight,3,6,-0.000842085734090281,0.19720135084255502
state_loss_weight,3,7,-0.000991054044487516,0.19720135084255502
state_loss_weight,3,8,-0.0010586577244135476,0.19720135084255502
state_loss_weight,3,9,-0.0014351795005941026,0.19720135084255502
state_loss_weight,3,10,-0.0009621341259512528,0.19720135084255502
state_loss_weight,3,11,-0.0016341740834036056,0.19720135084255502
state_loss_weight,3,12,-0.0014410452337505486,0.19720135084255502
state_loss_weight,3,13,-0.0025346459489883344,0.19720135084255502
state_loss_weight,3,14,-0.0016004197100467632,0.19720135084255502
state_loss_weight,3,15,-0.0005301579867831585,0.19720135084255502
state_loss_weight,3,16,-0.0007910864574021126,0.19720135084255502
state_loss_weight,3,17,-0.0015970623519427352,0.19720135084255502
state_loss_weight,3,18,-0.0007379922766320157,0.19720135084255502
state_loss_weight,3,19,4.930224834664987e-06,0.19720135084255502
state_loss_weight,3,20,0.0010356392347385945,0.19720135084255502
state_loss_weight,3,21,-0.0006035538568029131,0.19720135084255502
state_loss_weight,3,22,-0.0012965774434263166,0.19720135084255502
state_loss_weight,3,23,-0.0007434887303353621,0.19720135084255502
state_loss_weight,3,24,-0.0011171794027408644,0.19720135084255502
state_loss_weight,3,25,-0.0007013106222255316,0.19720135084255502
state_loss_weight,3,26,-0.0008074806582436256,0.19720135084255502
state_loss_weight,3,27,0.00010278360704268907,0.19720135084255502
state_loss_weight,3,28,0.0009815405396098043,0.19720135084255502
state_loss_weight,3,29,-0.000733029065024482,0.19720135084255502
equilibrium_loss_weight,3,0,-0.002319567205291695,0.19720135084255502
equilibrium_loss_weight,3,1,-0.00011384714761514259,0.19720135084255502
equilibrium_loss_weight,3,2,-0.0024056408379735383,0.19720135084255502
equilibrium_loss_weight,3,3,-0.0025918410164351147,0.19720135084255502
equilibrium_loss_weight,3,4,0.0005319517538234786,0.19720135084255502
equilibrium_loss_weight,3,5,0.00020441908624915794,0.19720135084255502
equilibrium_loss_weight,3,6,-0.003314024679757638,0.19720135084255502
equilibrium_loss_weight,3,7,0.00028762596258802287,0.19720135084255502
equilibrium_loss_weight,3,8,-9.317793362631499e-05,0.19720135084255502
equilibrium_loss_weight,3,9,-0.001827534544076359,0.19720135084255502
equilibrium_loss_weight,3,10,-0.0015381635905663549,0.19720135084255502
equilibrium_loss_weight,3,11,0.003388783996343292,0.19720135084255502
equilibrium_loss_weight,3,12,-0.002399195033441548,0.19720135084255502
equilibrium_loss_weight,3,13,-0.003161249917314951,0.19720135084255502
equilibrium_loss_weight,3,14,-0.0023368436876254617,0.19720135084255502
equilibrium_loss_weight,3,15,-0.002447621047086068,0.19720135084255502
equilibrium_loss_weight,3,16,-0.004544972510724887,0.19720135084255502
equilibrium_loss_weight,3,17,-0.0015425139073171057,0.19720135084255502
equilibrium_loss_weight,3,18,0.0025533429624417514,0.19720135084255502
equilibrium_loss_weight,3,19,-0.004596843184342669,0.19720135084255502
equilibrium_loss_weight,3,20,-0.00048369736807091224,0.19720135084255502
equilibrium_loss_weight,3,21,-0.003929784639985445,0.19720135084255502
equilibrium_loss_weight,3,22,-0.0026612886620293597,0.19720135084255502
equilibrium_loss_weight,3,23,-2.974699014723914e-06,0.19720135084255502
equilibrium_loss_weight,3,24,-0.00018268755141059856,0.19720135084255502
equilibrium_loss_weight,3,25,-0.003329049371413456,0.19720135084255502
equilibrium_loss_weight,3,26,-0.0027024593762718097,0.19720135084255502
equilibrium_loss_weight,3,27,0.00024139484858803906,0.19720135084255502
equilibrium_loss_weight,3,28,-0.001083446178643338,0.19720135084255502
equilibrium_loss_weight,3,29,-0.0012872855781506098,0.19720135084255502
gradient_clip,3,0,0.0011805082516004317,0.19720135084255502
gradient_clip,3,1,0.0004040978001698947,0.19720135084255502
gradient_clip,3,2,0.0006938951213019684,0.19720135084255502
gradient_clip,3,3,0.0016511856899839028,0.19720135084255502
gradient_clip,3,4,0.0015322964390004912,0.19720135084255502
gradient_clip,3,5,0.0005083083744895633,0.19720135084255502
gradient_clip,3,6,0.0007708220756507955,0.19720135084255502
gradient_clip,3,7,0.0011291982426647196,0.19720135084255502
gradient_clip,3,8,0.0012480874936481312,0.19720135084255502
gradient_clip,3,9,0.0013467096921880861,0.19720135084255502
gradient_clip,3,10,0.0007341907433788541,0.19720135084255502
gradient_clip,3,11,0.0007761530400134387,0.19720135084255502
gradient_clip,3,12,0.0012847188259200726,0.19720135084255502
gradient_clip,3,13,0.0008750326499704641,0.19720135084255502
gradient_clip,3,14,0.0005852353288384182,0.19720135084255502
gradient_clip,3,15,0.0,0.19720135084255502
gradient_clip,3,16,0.0011438769193284903,0.19720135084255502
gradient_clip,3,17,0.0008613535771408165,0.19720135084255502
gradient_clip,3,18,0.0006938951213019684,0.19720135084255502
gradient_clip,3,19,0.001637506617154283,0.19720135084255502
gradient_clip,3,20,0.0008760322538045873,0.19720135084255502
gradient_clip,3,21,0.001637506617154283,0.19720135084255502
gradient_clip,3,22,0.0007708220756507955,0.19720135084255502
gradient_clip,3,23,0.00040968617594960843,0.19720135084255502
gradient_clip,3,24,0.00038941912350612395,0.19720135084255502
gradient_clip,3,25,0.0012424991178684175,0.19720135084255502
gradient_clip,3,26,0.001637506617154283,0.19720135084255502
gradient_clip,3,27,0.0007341907433788541,0.19720135084255502
gradient_clip,3,28,0.00038941912350612395,0.19720135084255502
gradient_clip,3,29,0.0013833410244600275,0.19720135084255502
scheduler,3,0,0.011120866273232194,0.19720135084255502
scheduler,3,1,0.015806477258924034,0.19720135084255502
scheduler,3,2,0.00687134746313911,0.19720135084255502
scheduler,3,3,0.006761998421042609,0.19720135084255502
scheduler,3,4,0.015831065043554027,0.19720135084255502
scheduler,3,5,0.015618627539861957,0.19720135084255502
scheduler,3,6,0.015643215324491977,0.19720135084255502
scheduler,3,7,0.008935129795784924,0.19720135084255502
scheduler,3,8,0.011126105864938562,0.19720135084255502
scheduler,3,9,0.009057083940586408,0.19720135084255502
scheduler,3,10,0.01359513200805218,0.19720135084255502
scheduler,3,11,0.011145454057862214,0.19720135084255502
scheduler,3,12,0.01563797573278558,0.19720135084255502
scheduler,3,13,0.0021019962087753252,0.19720135084255502
scheduler,3,14,0.011042365596266646,0.19720135084255502
scheduler,3,15,0.015831065043554027,0.19720135084255502
scheduler,3,16,0.006949848140104686,0.19720135084255502
scheduler,3,17,0.011042365596266646,0.19720135084255502
scheduler,3,18,0.015697128216827505,0.19720135084255502
scheduler,3,19,0.015618627539861957,0.19720135084255502
scheduler,3,20,0.006761998421042609,0.19720135084255502
scheduler,3,21,0.008752519668429243,0.19720135084255502
scheduler,3,22,0.006949848140104686,0.19720135084255502
scheduler,3,23,0.00894036938749132,0.19720135084255502
scheduler,3,24,0.015643215324491977,0.19720135084255502
scheduler,3,25,0.011042365596266646,0.19720135084255502
scheduler,3,26,0.013535979524010255,0.19720135084255502
scheduler,3,27,0.01582582545184763,0.19720135084255502
scheduler,3,28,0.015643215324491977,0.19720135084255502
scheduler,3,29,0.011120866273232194,0.19720135084255502
