trial_id,variant,seed,case_id,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
COMMON_B2,common,-1,V52_C_E7_C11_2T,total_displacement,Z,0.04556751251220703,0.057707628980278966,0.11000663787126541,True,508,443,443,0.0
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,X,0.10151340439915657,0.21148496866226196,0.45805615186691284,True,496,187,187,0.0
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,Y,0.024706412106752396,0.07258214801549911,0.1965179443359375,True,496,280,280,0.0
COMMON_B2,common,-1,V40_A_E8_C12_2T,total_displacement,Z,0.047581037506461143,0.0619019940495491,0.16047117114067078,True,508,72,361,7.811999999999991
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,X,0.10269169509410858,0.23041148483753204,0.5276585221290588,True,496,187,187,0.0
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,Y,0.028441007249057293,0.07302059978246689,0.17324529588222504,True,496,280,280,0.0
COMMON_B2,common,-1,V40_B_E8_C12_2T,total_displacement,Z,0.05299590155482292,0.0676073469221592,0.16971665620803833,True,508,361,361,0.0
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,X,0.10826249420642853,0.22468189150094986,0.42727038264274597,True,496,187,187,0.0
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,Y,0.04199684225022793,0.08461443707346916,0.16558125615119934,True,496,280,280,0.0
COMMON_B2,common,-1,V40_CPLUS_E8_C12_2T,total_displacement,Z,0.06391603872179985,0.07774959579110145,0.2097875326871872,True,508,361,361,0.0
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,X,0.09061311185359955,0.16966694593429565,0.3338930606842041,True,496,187,187,0.0
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,Y,0.022111465223133564,0.06124967709183693,0.1896221786737442,True,496,280,280,0.0
COMMON_B2,common,-1,V40_C_E8_C12_2T,total_displacement,Z,0.045370299369096756,0.05765388906002045,0.19167391955852509,True,508,361,361,0.0
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,X,0.1232859194278717,0.2865518182516098,0.741873562335968,True,496,187,187,0.0
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,Y,0.035238297656178474,0.09625488892197609,0.1953791081905365,True,496,280,280,0.0
COMMON_B2,common,-1,V52_A_E8_C12_2T,total_displacement,Z,0.0570574551820755,0.07308649197220803,0.12400978058576584,True,508,361,72,7.811999999999991
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,X,0.08743501827120781,0.157934308052063,0.27040010690689087,True,496,187,187,0.0
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,Y,0.03225401230156422,0.06795459985733032,0.1899179071187973,True,496,280,280,0.0
COMMON_B2,common,-1,V52_B_E8_C12_2T,total_displacement,Z,0.04525640420615673,0.0551083792001009,0.09926585853099823,True,508,361,361,0.0
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,X,0.08169334381818771,0.16194846481084824,0.2814452052116394,True,496,187,187,0.0
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,Y,0.02321254089474678,0.05950659513473511,0.15693825483322144,True,496,280,280,0.0
COMMON_B2,common,-1,V52_CPLUS_E8_C12_2T,total_displacement,Z,0.04677821695804596,0.058724387735128405,0.10208187252283096,True,508,361,361,0.0
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,X,0.09964156895875931,0.20132892578840256,0.3935353755950928,True,496,187,187,0.0
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,Y,0.039216019213199615,0.08041771128773689,0.19215227663516998,True,496,280,280,0.0
COMMON_B2,common,-1,V52_C_E8_C12_2T,total_displacement,Z,0.06259377673268318,0.07586088106036186,0.12544873356819153,True,508,361,361,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,X,0.3849118798971176,1.282837152481079,8.511346817016602,True,496,437,437,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,X,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,Y,0.03623479977250099,0.16594043374061584,2.5279083251953125,True,496,236,236,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,Y,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,total_displacement,Z,0.036849506199359894,0.04298714771866798,0.18115772306919098,True,508,226,226,0.0
R4_LHS_03,physics,20260813,BASE_C1_0T,incremental_velocity,Z,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,X,0.009949057828634977,0.014951025601476431,0.02436234802007675,True,496,433,433,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,X,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,Y,0.06576468423008919,0.2308400273323059,2.650890350341797,True,496,236,236,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,Y,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,total_displacement,Z,0.0647687166929245,0.06990576460957527,0.20205484330654144,True,508,443,443,0.0
R4_LHS_03,physics,20260813,BASE_C2_0T,incremental_velocity,Z,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,X,0.30600185692310333,0.9762547612190247,7.024093151092529,True,496,437,437,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,X,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,Y,0.02267469372600317,0.10797262564301491,1.7821738719940186,True,496,236,236,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,Y,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,total_displacement,Z,0.02197218593209982,0.026732088439166544,0.130360946059227,True,508,226,226,0.0
R4_LHS_03,physics,20260813,BASE_C3_0T,incremental_velocity,Z,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,X,0.011419326532632113,0.017568781040608883,0.024327095597982407,True,496,433,433,0.0
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,X,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,Y,0.02642172947525978,0.11787122115492821,1.5971720218658447,True,496,433,236,10.59715891150338
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,Y,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,BASE_C8_0T,total_displacement,Z,0.028570489026606083,0.03442755416035652,0.15942183136940002,True,508,443,443,0.0
R4_LHS_03,physics,20260813,BASE_C8_0T,incremental_velocity,Z,,,,False,0,0,0,0.0
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,total_displacement,X,0.11156198009848595,0.1868983507156372,0.377422571182251,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,incremental_velocity,X,0.4115015119314194,0.6528298556804657,0.9024854302406311,True,496,493,50,8.86000000000001
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,total_displacement,Y,0.05765917710959911,0.16851116716861725,0.4900400936603546,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,incremental_velocity,Y,0.21067269146442413,0.49783769249916077,1.0453847646713257,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,total_displacement,Z,0.05756295844912529,0.07868122532963753,1.4780638217926025,True,508,443,361,0.5240000000000145
R4_LHS_03,physics,20260813,V40_A_E1_C4_2T,incremental_velocity,Z,0.1573832556605339,0.2695834338665009,2.3341424465179443,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,total_displacement,X,0.1389344483613968,0.2885834276676178,0.7425856590270996,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,incremental_velocity,X,0.4073854982852936,0.6521616578102112,0.9157030582427979,True,496,153,50,135.00101694431785
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,total_displacement,Y,0.04857087507843971,0.15579983592033386,0.5080932378768921,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,incremental_velocity,Y,0.20527072995901108,0.46250875294208527,1.0421704053878784,True,496,265,266,135.00458240048846
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,total_displacement,Z,0.04324626736342907,0.05830053202807904,0.7462125420570374,True,508,1,361,8.335999999999995
R4_LHS_03,physics,20260813,V40_B_E1_C4_2T,incremental_velocity,Z,0.1421140432357788,0.26185382604599,1.790806531906128,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,total_displacement,X,0.09107734635472298,0.16700894385576248,0.32322585582733154,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,incremental_velocity,X,0.38152487576007843,0.6393716633319855,0.863480806350708,True,496,153,493,135.25712142434497
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,total_displacement,Y,0.03186732158064842,0.14826440066099167,0.41508978605270386,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,incremental_velocity,Y,0.19506336748600006,0.49207746982574463,1.13136625289917,True,496,265,266,135.00458240048846
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,total_displacement,Z,0.02772795967757702,0.053058957681059844,1.177672028541565,True,508,443,361,0.5240000000000145
R4_LHS_03,physics,20260813,V40_CPLUS_E1_C4_2T,incremental_velocity,Z,0.1454906016588211,0.2539086490869522,1.5460494756698608,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,total_displacement,X,0.13613971322774887,0.26820601522922516,0.6547595858573914,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,incremental_velocity,X,0.3823304772377014,0.6224089860916138,0.9253562092781067,True,496,493,50,8.86000000000001
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,total_displacement,Y,0.043721433728933334,0.15272591263055801,0.5066777467727661,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,incremental_velocity,Y,0.20378074795007706,0.43524911999702454,1.0114258527755737,True,496,266,198,1.2691934446726394
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,total_displacement,Z,0.03828970715403557,0.05382748171687127,0.8319163918495178,True,508,1,361,8.335999999999995
R4_LHS_03,physics,20260813,V40_C_E1_C4_2T,incremental_velocity,Z,0.13944342732429504,0.2535383701324463,1.8361775875091553,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,total_displacement,X,0.09855109080672264,0.181301087141037,0.3628367781639099,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,incremental_velocity,X,0.44422823190689087,0.7498860657215118,0.8911740779876709,True,496,50,50,0.0
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,total_displacement,Y,0.03724457509815693,0.14413627237081528,0.4977041780948639,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,incremental_velocity,Y,0.1941559687256813,0.3860039561986923,1.0436022281646729,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,total_displacement,Z,0.031711312010884285,0.05122333429753781,1.6916887760162354,True,508,361,72,7.811999999999991
R4_LHS_03,physics,20260813,V52_A_E1_C4_2T,incremental_velocity,Z,0.175386443734169,0.26794312596321107,1.0909425020217896,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,total_displacement,X,0.11926524713635445,0.2218099981546402,0.39931580424308777,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,incremental_velocity,X,0.4554586708545685,0.7163844108581543,0.891670823097229,True,496,70,493,135.2904268601441
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,total_displacement,Y,0.04114353097975254,0.20726288110017776,0.7512897849082947,True,496,306,280,1.034716823373547
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,incremental_velocity,Y,0.22654113173484802,0.4201442301273346,1.0301554203033447,True,496,266,296,1.2691934446726394
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,total_displacement,Z,0.037498963996768,0.06910134926438333,0.9194285869598389,True,508,72,361,7.811999999999991
R4_LHS_03,physics,20260813,V52_B_E1_C4_2T,incremental_velocity,Z,0.17479445785284042,0.2797220289707184,1.2697890996932983,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,total_displacement,X,0.08703742176294327,0.16059522330760956,0.3040978014469147,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,incremental_velocity,X,0.44423428177833557,0.7545883655548096,0.9249013066291809,True,496,50,493,8.86000000000001
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,total_displacement,Y,0.03705932758748531,0.14245818555355072,0.500778317451477,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,incremental_velocity,Y,0.1680443212389946,0.41222596168518066,1.0480456352233887,True,496,266,296,1.2691934446726394
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,total_displacement,Z,0.032166266813874245,0.05499314591288568,1.8894288539886475,True,508,361,361,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E1_C4_2T,incremental_velocity,Z,0.11684403568506241,0.20993449240922932,1.1242064237594604,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,total_displacement,X,0.09631681069731712,0.1687665954232216,0.32412993907928467,True,496,187,187,0.0
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,incremental_velocity,X,0.4325672537088394,0.7320086061954498,0.8741723299026489,True,496,50,493,8.86000000000001
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,total_displacement,Y,0.04547390528023243,0.15383535623550415,0.48196014761924744,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,incremental_velocity,Y,0.16953619569540024,0.3951210379600525,1.0679064989089966,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,total_displacement,Z,0.04351293854415417,0.061275925114750864,1.1127172708511353,True,508,224,361,3.9059999999999957
R4_LHS_03,physics,20260813,V52_C_E1_C4_2T,incremental_velocity,Z,0.11302559822797775,0.2244213372468949,1.7202110290527344,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,total_displacement,X,0.019579938612878323,0.045000288635492325,0.10303327441215515,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,incremental_velocity,X,0.7376886010169983,1.1771544814109802,1.3228435516357422,True,496,153,153,0.0
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,total_displacement,Y,0.05365999415516853,0.19809763133525848,0.7967618107795715,True,496,306,280,1.034716823373547
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,incremental_velocity,Y,0.24552585929632187,0.48206672072410583,1.0946745872497559,True,496,265,316,2.117891640824903
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,total_displacement,Z,0.05321933701634407,0.08648667559027672,1.0943948030471802,True,508,1,443,8.86000000000001
R4_LHS_03,physics,20260813,V40_A_E2_C5_2T,incremental_velocity,Z,0.15729589015245438,0.24894707947969438,1.8857319355010986,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,total_displacement,X,0.02029502112418413,0.03868738189339638,0.0849677175283432,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,incremental_velocity,X,0.6321386396884918,0.7669410109519958,0.8851293921470642,True,496,50,493,8.86000000000001
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,total_displacement,Y,0.04128836654126644,0.14032669365406036,0.5649920105934143,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,incremental_velocity,Y,0.20812010020017624,0.4629143625497818,1.0263742208480835,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,total_displacement,Z,0.031230319291353226,0.05187250971794129,1.9328889846801758,True,508,443,443,0.0
R4_LHS_03,physics,20260813,V40_B_E2_C5_2T,incremental_velocity,Z,0.14434663206338882,0.2448832869529724,1.3528743982315063,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,total_displacement,X,0.02599289547652006,0.05158050172030926,0.1261643022298813,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,incremental_velocity,X,0.4471054673194885,0.6255989670753479,0.8498545289039612,True,496,153,153,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,total_displacement,Y,0.04403001628816128,0.13835440576076508,0.5425398945808411,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,incremental_velocity,Y,0.18671834468841553,0.4331385940313339,0.9730342030525208,True,496,266,296,1.2691934446726394
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,total_displacement,Z,0.034902483224868774,0.0572915218770504,2.0230422019958496,True,508,443,443,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E2_C5_2T,incremental_velocity,Z,0.12164358794689178,0.2251145780086518,1.223661184310913,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,total_displacement,X,0.0249111233279109,0.056179191917181015,0.13080906867980957,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,incremental_velocity,X,0.5586615800857544,0.8211022615432739,0.897991955280304,True,496,153,493,135.25712142434497
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,total_displacement,Y,0.045445794239640236,0.1943790689110756,0.8511129021644592,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,incremental_velocity,Y,0.20600773394107819,0.4171890616416931,1.0114662647247314,True,496,265,265,0.0
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,total_displacement,Z,0.0466356985270977,0.08985307440161705,0.7836909294128418,True,508,72,443,8.336000000000006
R4_LHS_03,physics,20260813,V40_C_E2_C5_2T,incremental_velocity,Z,0.11452661454677582,0.22525749653577806,1.5568442344665527,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,total_displacement,X,0.013307312037795782,0.02911248989403248,0.06255636364221573,True,496,36,36,0.0
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,incremental_velocity,X,0.6606243550777435,0.9311359822750092,1.034674048423767,True,496,50,493,8.86000000000001
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,total_displacement,Y,0.035461485385894775,0.16111789643764496,0.46270716190338135,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,incremental_velocity,Y,0.19066433608531952,0.4259819835424423,1.0777448415756226,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,total_displacement,Z,0.032844556495547295,0.05721124894917012,1.6010606288909912,True,508,443,443,0.0
R4_LHS_03,physics,20260813,V52_A_E2_C5_2T,incremental_velocity,Z,0.1264619305729866,0.2372719153761864,2.1353421211242676,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,total_displacement,X,0.017527743242681026,0.03810204938054085,0.08000530302524567,True,496,36,36,0.0
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,incremental_velocity,X,0.6110604405403137,0.7247083187103271,0.9268525242805481,True,496,50,441,135.25712142434497
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,total_displacement,Y,0.041859595105051994,0.15717314928770065,0.4623035788536072,True,496,306,280,1.034716823373547
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,incremental_velocity,Y,0.19009380042552948,0.42219921946525574,1.0966203212738037,True,496,266,198,1.2691934446726394
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,total_displacement,Z,0.04134543053805828,0.0591495055705309,0.7073032855987549,True,508,1,443,8.86000000000001
R4_LHS_03,physics,20260813,V52_B_E2_C5_2T,incremental_velocity,Z,0.12685471773147583,0.23030110299587253,1.4310816526412964,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,total_displacement,X,0.02227610070258379,0.045943453907966614,0.09537042677402496,True,496,208,208,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,X,0.5669775903224945,0.7144680917263031,0.9041488766670227,True,496,50,50,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,total_displacement,Y,0.03260764665901661,0.14488325268030167,0.4076794683933258,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,Y,0.18834546208381653,0.4752843528985977,1.385746717453003,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,total_displacement,Z,0.028836828656494617,0.05412849597632886,1.2551239728927612,True,508,443,1,8.86000000000001
R4_LHS_03,physics,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,Z,0.13278785347938538,0.23246034234762197,1.488905906677246,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,total_displacement,X,0.02087302040308714,0.0385112464427948,0.08122909814119339,True,496,36,36,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,incremental_velocity,X,0.6143214106559753,0.8637272715568542,0.9778003096580505,True,496,50,50,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,total_displacement,Y,0.03310547024011612,0.14607690274715424,0.3655441105365753,True,496,280,280,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,incremental_velocity,Y,0.19171864539384842,0.4636352062225342,1.3522764444351196,True,496,266,266,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,total_displacement,Z,0.02788667194545269,0.04877389259636403,1.147757887840271,True,508,443,443,0.0
R4_LHS_03,physics,20260813,V52_C_E2_C5_2T,incremental_velocity,Z,0.13074801117181778,0.23884779661893848,1.3945866823196411,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,total_displacement,X,0.08571064099669456,0.19393261522054672,0.7435848712921143,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,incremental_velocity,X,0.42442479729652405,0.6576063334941864,0.9356656074523926,True,496,153,50,135.00101694431785
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,total_displacement,Y,0.028584452345967293,0.1560976877808571,0.5899239778518677,True,496,207,207,0.0
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,incremental_velocity,Y,0.25912483036518097,0.6451273858547211,1.294870376586914,True,496,265,265,0.0
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,total_displacement,Z,0.01658735889941454,0.027280868217349055,0.27950742840766907,True,508,72,72,0.0
R4_LHS_03,physics,20260813,V40_A_E3_C6_1T,incremental_velocity,Z,0.12519405782222748,0.20001255422830594,1.9293376207351685,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,total_displacement,X,0.09246862679719925,0.20689423382282257,0.8184066414833069,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,incremental_velocity,X,0.4033939987421036,0.6261948049068451,0.9176895618438721,True,496,153,70,0.524
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,total_displacement,Y,0.04007563926279545,0.17506716400384903,0.651005208492279,True,496,207,207,0.0
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,incremental_velocity,Y,0.26422668993473053,0.6423358619213104,1.240848422050476,True,496,265,265,0.0
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,total_displacement,Z,0.02148392889648676,0.03023242689669132,0.7862516045570374,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,20260813,V40_B_E3_C6_1T,incremental_velocity,Z,0.12067052721977234,0.22043286412954333,1.6292606592178345,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,total_displacement,X,0.10810266435146332,0.2479390799999237,0.7719031572341919,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,X,0.4695303440093994,0.7092224955558777,0.9201605916023254,True,496,153,50,135.00101694431785
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,total_displacement,Y,0.04595745913684368,0.2382902055978775,1.345306396484375,True,496,207,207,0.0
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,Y,0.29722750186920166,0.6417256593704224,1.1014630794525146,True,496,265,198,135.0166118112963
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,total_displacement,Z,0.023061244748532772,0.04701109379529953,0.3351040184497833,True,508,1,72,0.5240000000000045
R4_LHS_03,physics,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,Z,0.17183659970760345,0.27139635384082794,1.3423947095870972,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,total_displacement,X,0.09857285022735596,0.1921810582280159,0.6412770748138428,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,incremental_velocity,X,0.4075879603624344,0.5948878526687622,0.8893919587135315,True,496,50,153,135.00101694431785
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,total_displacement,Y,0.03157207742333412,0.16665615886449814,0.8074256181716919,True,496,207,207,0.0
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,incremental_velocity,Y,0.270023375749588,0.6246584057807922,1.0703717470169067,True,496,265,265,0.0
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,total_displacement,Z,0.014930505771189928,0.0277137003839016,0.7264317870140076,True,508,72,72,0.0
R4_LHS_03,physics,20260813,V40_C_E3_C6_1T,incremental_velocity,Z,0.14081332832574844,0.24243991672992712,1.3141982555389404,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,total_displacement,X,0.08394990861415863,0.17771726846694946,0.7128872275352478,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,incremental_velocity,X,0.5625449120998383,0.7715305387973785,0.9526158571243286,True,496,50,50,0.0
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,total_displacement,Y,0.02399956528097391,0.14834138751029968,0.7270424962043762,True,496,207,207,0.0
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,incremental_velocity,Y,0.31448762118816376,0.5694321990013123,1.0285556316375732,True,496,265,296,135.0166118112963
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,total_displacement,Z,0.01394596928730607,0.022789045609533785,0.7433165907859802,True,508,72,72,0.0
R4_LHS_03,physics,20260813,V52_A_E3_C6_1T,incremental_velocity,Z,0.1262168362736702,0.20809400081634524,1.1602083444595337,True,508,265,265,0.0
R4_LHS_03,physics,20260813,V52_B_E3_C6_1T,total_displacement,X,0.08302070200443268,0.1928149238228798,0.6826257109642029,True,496,433,433,0.0
R4_LHS_03,physics,20260813,V52_B_E3_C6_1T,incremental_velocity,X,0.5184843838214874,0.7335351407527924,0.995542049407959,True,496,50,50,0.0
R4_LHS_03,physics,20260813,V52_B_E3_C6_1T,total_displacement,Y,0.025330718606710434,0.15162651985883713,0.5188258290290833,True,496,207,207,0.0
