trial_id,variant,seed,case_id,quantity,axis,band_low_hz,band_high_hz,predicted_energy,target_energy,relative_energy_error
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Y,10.0,20.0,9.863277696437169e-09,4.504379461938073e-09,1.1897084337102795
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,0.0,0.5,3.4638013063668944e-05,3.762331807918611e-05,0.07934720189309105
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,0.5,1.0,1.7866692635907987e-06,2.703406701052371e-06,0.3391045221219244
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,1.0,2.0,2.8120354608541165e-06,3.7706972857559332e-06,0.25423993289602626
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,2.0,5.0,9.73983116573579e-07,2.5009448790385543e-06,0.6105539451361238
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,5.0,10.0,4.6176700256626295e-06,4.435783691821159e-06,0.041004328993056754
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Y,10.0,20.0,2.477262898297612e-05,2.423509495714441e-05,0.022179984307148175
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,0.0,0.5,4.7589707869867866e-05,5.1317658420927124e-05,0.0726445957545681
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,0.5,1.0,2.2440278444771813e-08,1.51952821238826e-08,0.47679248478724645
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,1.0,2.0,6.594000738903747e-08,5.884928718634943e-08,0.12048948324955747
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,2.0,5.0,1.6748484934952596e-08,1.7445447155981606e-08,0.03995095194737035
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,5.0,10.0,3.391557414225328e-09,1.0048495671865359e-09,2.3751892073967866
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,total_displacement,Z,10.0,20.0,5.836055192283061e-09,7.144622707718964e-10,7.1684581972087305
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,0.0,0.5,2.2424691363082612e-05,2.203074833065306e-05,0.01788150935760219
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,0.5,1.0,2.7904156680556487e-07,2.834953712582009e-07,0.01571032512054532
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,1.0,2.0,1.7107271522181491e-06,1.9626328270741084e-06,0.12835089242418313
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,2.0,5.0,1.303156205722608e-07,6.457006739670961e-07,0.7981795190461556
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,5.0,10.0,1.3719049834581221e-06,1.3616397574755301e-06,0.007538870634641011
R4_LHS_03,physics,20260813,V52_A_E8_C12_2T,incremental_velocity,Z,10.0,20.0,2.21892348586676e-06,3.950308368546834e-06,0.43829107025307595
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,0.0,0.5,4.3972305699679006e-07,4.325736826597262e-07,0.016527529583180267
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,0.5,1.0,1.4802722984834096e-09,2.735748805770669e-09,0.4589151257743445
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,1.0,2.0,4.962906827103734e-10,8.930330367322932e-10,0.44426391600656123
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,2.0,5.0,2.490201809790959e-10,1.7184989022523097e-10,0.4490563866681761
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,5.0,10.0,1.5640112873449236e-10,8.315501092224728e-11,0.8808382922435385
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,X,10.0,20.0,1.9583902378681257e-10,7.007257618844261e-11,1.7948026808683708
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,0.0,0.5,2.867337484035129e-07,2.9288234116436154e-07,0.020993388459013045
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,0.5,1.0,4.135752319019053e-08,5.559226160732881e-08,0.25605611294759223
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,1.0,2.0,4.768878116529168e-08,6.062522784649277e-08,0.21338388556587462
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,2.0,5.0,3.7321191824832034e-08,4.158634627242318e-08,0.1025614132977934
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,5.0,10.0,1.2803999472297148e-07,1.4466190305693334e-07,0.11490176738114748
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,X,10.0,20.0,2.3442514087847414e-07,2.909301086560433e-07,0.19422179450107402
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,0.0,0.5,0.00016510453453509241,0.0001602808748255166,0.030095042311360534
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,0.5,1.0,8.391733864557151e-08,1.867020828770254e-07,0.5505281068511424
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,1.0,2.0,3.336104421116667e-08,8.043733517912475e-08,0.585254233784903
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,2.0,5.0,2.375346987473265e-08,2.781375273866083e-08,0.1459811231543893
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,5.0,10.0,8.302675869421953e-09,3.6631721562101086e-09,1.2665262552147811
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Y,10.0,20.0,1.185393975410291e-08,6.52440498380349e-09,0.816861427751607
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,0.0,0.5,5.789512981783543e-05,5.878359981918937e-05,0.015114249622118353
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,0.5,1.0,2.627577568932836e-06,4.229143729460924e-06,0.378697500718954
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,1.0,2.0,3.789479434732938e-06,5.784245134703909e-06,0.3448618883738027
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,2.0,5.0,2.0589219845559865e-06,2.9762751376485046e-06,0.3082218916821314
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,5.0,10.0,6.522641541858518e-06,6.63931304830102e-06,0.017572828031110606
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Y,10.0,20.0,3.323995350950068e-05,3.5844641011646355e-05,0.0726660228316803
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,0.0,0.5,8.1803409133246e-05,8.013591897908966e-05,0.020808273935080827
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,0.5,1.0,4.121481071129443e-08,2.2793409310055718e-08,0.8081898214810622
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,1.0,2.0,6.192281535530096e-08,6.817080785706266e-08,0.0916520237645151
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,2.0,5.0,1.821725690180258e-08,1.7519551024087704e-08,0.03982441540628505
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,5.0,10.0,4.585199606436645e-09,1.294872544140971e-09,2.541043191612734
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,total_displacement,Z,10.0,20.0,8.089827116551587e-09,9.744780958203624e-10,7.301702368939533
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,0.0,0.5,3.4598102109408714e-05,3.4413891554988084e-05,0.0053527963882343725
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,0.5,1.0,4.937255221553164e-07,4.3783013224932065e-07,0.12766455707111157
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,1.0,2.0,2.0218639082481315e-06,2.6611645728039053e-06,0.24023341926658145
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,2.0,5.0,3.707081238112975e-07,6.741032151834398e-07,0.45007216185666926
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,5.0,10.0,1.947551435647449e-06,2.1274659588344854e-06,0.0845675214872068
R4_LHS_03,physics,20260813,V52_B_E8_C12_2T,incremental_velocity,Z,10.0,20.0,3.3118220990851188e-06,5.776030868060768e-06,0.42662666202180066
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,0.0,0.5,1.0199960086841766e-06,9.883622278677709e-07,0.03200626240508035
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,0.5,1.0,1.928737377045166e-09,2.2175285754200124e-09,0.1302311057345214
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,1.0,2.0,9.201075982167207e-10,1.8187411462147882e-09,0.4940964523007176
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,2.0,5.0,4.5424077141940206e-10,3.0030647491823514e-10,0.5125906677272903
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,5.0,10.0,2.7556945548428495e-10,1.5247131335560804e-10,0.8073528024355359
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,X,10.0,20.0,4.811798939567889e-10,1.264591472046153e-10,2.8050224486981796
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,0.0,0.5,6.224509113301855e-07,6.855292793933141e-07,0.09201411224762311
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,0.5,1.0,3.6603254057126445e-08,3.8458246383029085e-08,0.048233929010377694
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,1.0,2.0,1.0226838418763853e-07,1.3873449343912252e-07,0.2628481810652628
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,2.0,5.0,8.43728972265308e-08,9.146027805954621e-08,0.07749135453536547
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,5.0,10.0,2.516903868446546e-07,3.3359626875124446e-07,0.2455239748729483
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,X,10.0,20.0,4.954126012967058e-07,6.257147599997304e-07,0.208245301266476
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,0.0,0.5,0.0003815996531835077,0.00037483537315757294,0.01804600235285479
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,0.5,1.0,1.251414771678477e-07,1.385615471597508e-07,0.09685277241044937
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,1.0,2.0,6.381047195493182e-08,1.7751137953201386e-07,0.6405274291532183
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,2.0,5.0,2.683513730591537e-08,3.6801191625026185e-08,0.27080792439159834
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,5.0,10.0,1.4542107392446724e-08,6.3366576825193096e-09,1.294917623933429
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Y,10.0,20.0,3.3513568412225617e-08,1.3321629018529007e-08,1.5157259945920811
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,0.0,0.5,0.00013216353491361102,0.0001379317232374132,0.04181915652481018
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,0.5,1.0,2.336694211668523e-06,2.822843021987501e-06,0.17221956960847626
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,1.0,2.0,8.672929507277489e-06,1.4041191993317481e-05,0.38232241882276585
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,2.0,5.0,3.6112229591298597e-06,5.67471332265174e-06,0.36362900576581564
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,5.0,10.0,1.3135922117595577e-05,1.4413286018784023e-05,0.0886240583530868
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Y,10.0,20.0,7.166431754964777e-05,7.661447634442427e-05,0.06461127232042681
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,0.0,0.5,0.00019011252512790385,0.00018733210381552892,0.014842204062966638
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,0.5,1.0,4.678106607430076e-08,2.592036465749949e-08,0.8047996890647788
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,1.0,2.0,8.61078233676659e-08,1.0363396094098916e-07,0.16911577454134874
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,2.0,5.0,2.1480490433838713e-08,1.8451562746489105e-08,0.1641556180885514
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,5.0,10.0,7.538729573523641e-09,2.3898173420760447e-09,2.15452124344144
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,total_displacement,Z,10.0,20.0,1.3730507848746785e-08,1.8310588283605885e-09,6.4986710618359504
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,0.0,0.5,8.26791400028558e-05,8.067322449514663e-05,0.024864699784373306
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,0.5,1.0,3.8121793594557305e-07,3.9226072612677953e-07,0.028151658949505505
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,1.0,2.0,4.28744098904426e-06,5.9050110073506225e-06,0.2739317532673171
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,2.0,5.0,5.265360251052775e-07,1.0455987493499921e-06,0.49642630556644757
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,5.0,10.0,4.27336144966697e-06,5.04071171460272e-06,0.15223053972969136
R4_LHS_03,physics,20260813,V52_CPLUS_E8_C12_2T,incremental_velocity,Z,10.0,20.0,6.707313026623831e-06,1.207557644030369e-05,0.44455545788792605
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,0.0,0.5,6.473630908638087e-07,6.151517826866549e-07,0.05236318756400571
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,0.5,1.0,2.1099428171882886e-09,3.813900136589243e-09,0.4467755469142402
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,1.0,2.0,6.264702536912061e-10,1.1674247732825453e-09,0.46337419932446045
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,2.0,5.0,2.358298416388471e-10,2.133502495543045e-10,0.10536473302235728
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,5.0,10.0,1.9709527220820328e-10,1.0423899519941266e-10,0.8908017276178984
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,X,10.0,20.0,3.2312819322547143e-10,8.87973358305239e-11,2.6389401799417143
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,0.0,0.5,3.8655730548787357e-07,4.1992672407526285e-07,0.07946486059174585
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,0.5,1.0,5.95997915022734e-08,7.97005385918341e-08,0.25220340344877124
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,1.0,2.0,7.065143317642952e-08,8.430532285966821e-08,0.1619576228415196
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,2.0,5.0,5.232478290044543e-08,5.9537022619758734e-08,0.12113873690619781
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,5.0,10.0,1.6904200237571633e-07,2.0305826412452432e-07,0.167519711130534
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,X,10.0,20.0,3.2745514173827863e-07,4.011224591283647e-07,0.18365293618852566
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,0.0,0.5,0.0002362107279115769,0.0002308026636513448,0.02343155046252688
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,0.5,1.0,1.0212984154742344e-07,2.6875133048039265e-07,0.6199838662570842
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,1.0,2.0,4.425737168548321e-08,1.0974302297325361e-07,0.5967181285295053
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,2.0,5.0,2.3863707840218273e-08,3.0492489979936354e-08,0.2173906474702371
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,5.0,10.0,1.0732400038531411e-08,4.546645386022782e-09,1.3605095905488402
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Y,10.0,20.0,2.0958359775211184e-08,8.713813203355426e-09,1.405188094592245
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,0.0,0.5,7.986428528260088e-05,8.465342459304058e-05,0.056573485756339026
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,0.5,1.0,3.5970234352343694e-06,6.066042560382988e-06,0.4070230468334752
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,1.0,2.0,5.646082685140652e-06,8.223712342332923e-06,0.3134386940948183
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,2.0,5.0,2.19156308553044e-06,4.013679198011533e-06,0.4539765194447553
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,5.0,10.0,9.338182047907408e-06,9.260815481931087e-06,0.008354185020452314
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Y,10.0,20.0,4.673951604680219e-05,4.88887299746059e-05,0.043961336874982625
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,0.0,0.5,0.00012052956109383087,0.00011536062975301183,0.04480671917174666
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,0.5,1.0,5.6763761872983474e-08,3.2116919437568816e-08,0.767409915615505
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,1.0,2.0,8.078931171567137e-08,7.757122995752686e-08,0.04148550641657396
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,2.0,5.0,2.1970878372255177e-08,1.7749187116817473e-08,0.2378526536259018
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,5.0,10.0,5.60947209997676e-09,1.6608843607031781e-09,2.3774007587149812
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,total_displacement,Z,10.0,20.0,1.2991970743743748e-08,1.217787501223049e-09,9.668503930854639
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,0.0,0.5,5.0061349699719534e-05,4.9542997634849644e-05,0.010462670601612316
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,0.5,1.0,6.668172842352282e-07,6.276257660316577e-07,0.06244408742389599
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,1.0,2.0,3.0162357920361834e-06,3.5716067970406866e-06,0.15549612165165128
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,2.0,5.0,3.223361076176409e-07,8.100397497221898e-07,0.6020737158538345
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,5.0,10.0,2.802015194590607e-06,3.0766068792903023e-06,0.08925146938598692
R4_LHS_03,physics,20260813,V52_C_E8_C12_2T,incremental_velocity,Z,10.0,20.0,4.341145415129483e-06,7.574138513143425e-06,0.42684631293759934
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,0.0,0.5,6.337560919378752e-09,1.2794898599871708e-14,495318.354812417
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,0.5,1.0,8.694355471833574e-12,4.790725535735361e-14,180.48306361906867
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,1.0,2.0,1.414118330078292e-10,1.6471560131371803e-10,0.1414788163357056
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,2.0,5.0,2.440730531444424e-10,7.815018685642845e-12,30.231282094415818
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,5.0,10.0,3.008174881781713e-11,5.677292692886491e-12,4.298608059349983
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,X,10.0,20.0,2.1246137358185685e-11,3.1184464414946206e-12,5.813051869508061
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,1.0,2.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,2.0,5.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,5.0,10.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,X,10.0,20.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,0.0,0.5,9.072981688737899e-08,2.1894223932682585e-11,4143.006984049439
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,0.5,1.0,4.890477855226376e-10,5.645863367901659e-11,7.662054917995598
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,1.0,2.0,1.2286693871591527e-08,1.2415815787822197e-08,0.01039979317004014
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,2.0,5.0,2.0956531115866785e-08,2.1376395920276613e-08,0.019641515154178314
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,5.0,10.0,1.500344191331373e-09,1.4998601999572409e-09,0.0003226909908975841
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Y,10.0,20.0,4.597795507375625e-10,4.387799375965619e-10,0.04785910052320762
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,1.0,2.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,2.0,5.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,5.0,10.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Y,10.0,20.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,0.0,0.5,6.618657575380092e-08,1.2025354850925083e-11,5502.918726249424
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,0.5,1.0,9.235396100382788e-11,6.473638664169895e-11,0.4266159388071174
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,1.0,2.0,4.078972226133297e-08,4.1753547439757856e-08,0.023083671628512395
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,2.0,5.0,1.61938865245518e-08,1.6825845278197276e-08,0.03755881164938322
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,5.0,10.0,4.081821932911553e-10,3.699526556249078e-10,0.10333629745587815
R4_LHS_03,control,20260813,BASE_C1_0T,total_displacement,Z,10.0,20.0,1.0332418369007097e-10,9.084427391690251e-11,0.1373769554764028
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,1.0,2.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,2.0,5.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,5.0,10.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C1_0T,incremental_velocity,Z,10.0,20.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,0.0,0.5,3.356306654217051e-09,5.1771709953119955e-12,647.2897044073368
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,0.5,1.0,1.6948535009409278e-08,1.6746270090514675e-08,0.0120782071351619
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,1.0,2.0,5.27633385133417e-05,5.27772613844501e-05,0.0002638043495091391
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,2.0,5.0,4.010637658645548e-06,3.983117284552985e-06,0.006909255270812643
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,5.0,10.0,1.452481054887626e-10,2.43917318192725e-10,0.404519094564665
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,X,10.0,20.0,2.477331942814289e-11,7.67575963024498e-11,0.6772525375791084
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,1.0,2.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,2.0,5.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,5.0,10.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,X,10.0,20.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,0.0,0.5,3.643417264140628e-07,2.2245217336697347e-11,16377.429614756691
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,0.5,1.0,3.490863681015455e-10,1.5629128253410343e-10,1.2335626302469773
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,1.0,2.0,3.66529582079965e-07,3.663977910045488e-07,0.000359693968282007
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,2.0,5.0,1.371008286213033e-07,1.3747908495772369e-07,0.0027513736837622644
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,5.0,10.0,1.5089247667526247e-09,1.502201886797975e-09,0.004475350492988641
R4_LHS_03,control,20260813,BASE_C2_0T,total_displacement,Y,10.0,20.0,4.5440972516622257e-10,4.389719439551031e-10,0.035168036189343374
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,Y,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,Y,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,control,20260813,BASE_C2_0T,incremental_velocity,Y,1.0,2.0,0.0,0.0,0.0
