epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,residual_force_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,weak_median,weak_p90,hard_BC_max_abs,finite
45,39.37960880000173,0.000673059062521458,0.6123887896537781,0.07152330875396729,0.5328222513198853,2.7797836082754657e-05,0.03214511647820473,9.015137948154006e-06,13.032075881958008,1.1757840683541945,2.037595748901367,0.15948446094989777,0.10862623155117035,0.018509455025196075,0.6908226013183594,0.6686860918998718,0.29086798429489136,0.23161108791828156,0.18006686866283417,0.5456060767173767,0.6764918565750122,0.9241073131561279,0.92255038022995,0.0015305317218064554,0.12489010069912528,nan,nan,0.0,True
50,43.81431950000115,0.0006420273435304578,0.5800353288650513,0.06436354666948318,0.5089045166969299,2.7326161216478795e-05,0.02704167738556862,8.937289749155752e-06,8.028915405273438,1.1107015460402276,2.037595748901367,0.15004490315914154,0.10377871990203857,0.017773618921637535,0.6597749590873718,0.6553325653076172,0.2756573259830475,0.2252247929573059,0.16884483397006989,0.5145617127418518,0.6546446681022644,0.9183093309402466,0.914113461971283,0.0016442882191147958,0.08415518129855412,nan,nan,0.0,True
55,47.97674420000112,0.0006086270386519245,0.5496543049812317,0.05743071064352989,0.4866160452365875,2.1797701265313663e-05,0.02240831032395363,9.094646884477697e-06,1.553511381149292,1.0453981438995072,2.037595748901367,0.13960213959217072,0.09759567677974701,0.016956670209765434,0.6333001852035522,0.6383965015411377,0.2513090670108795,0.21885430812835693,0.1646522432565689,0.48039481043815613,0.6146458983421326,0.9109533429145813,0.8968468308448792,0.0014420219093603953,0.05659751706135771,nan,nan,0.0,True
60,52.24225299999671,0.0005732497359223691,0.52095627784729,0.04988519102334976,0.4656486213207245,2.1428653781185858e-05,0.021668532863259315,9.29041561903432e-06,0.833476185798645,1.0164473144530277,2.037595748901367,0.126509428024292,0.0913245901465416,0.016031606122851372,0.6184831261634827,0.624599814414978,0.24403409659862518,0.21284620463848114,0.15667474269866943,0.4428007900714874,0.6001123189926147,0.9023919105529785,0.8755901455879211,0.0014874427812576984,0.07507145757908426,nan,nan,0.0,True
65,56.37495579999813,0.0005363102018705197,0.4982651472091675,0.04420565813779831,0.44873276352882385,2.1519339497899637e-05,0.021285390481352806,1.0086691872857045e-05,4.900791168212891,0.9752539789037351,2.037595748901367,0.11800326406955719,0.08597098290920258,0.015077759511768818,0.5990456938743591,0.6081775426864624,0.2399708330631256,0.20578554272651672,0.14372026920318604,0.41894057393074036,0.5904406905174255,0.8945262432098389,0.8560305237770081,0.001588792414405858,0.062032290373654105,nan,nan,0.0,True
70,60.85347919999913,0.0004982415187589954,0.47861844301223755,0.040389534085989,0.4330728054046631,2.0533341739792377e-05,0.020603850483894348,1.0317434316675644e-05,4.1603193283081055,0.9604996308187956,2.037595748901367,0.11164161562919617,0.08121950179338455,0.014091400429606438,0.590732216835022,0.5989914536476135,0.23764833807945251,0.20001518726348877,0.1298656165599823,0.40232571959495544,0.5838408470153809,0.8865642547607422,0.8403300642967224,0.001529170327513196,0.07666387671610253,nan,nan,0.0,True
75,65.24037130000215,0.0004594900070907504,0.4605882167816162,0.037449728697538376,0.41813400387763977,2.0114468497922644e-05,0.01999782770872116,1.0524042409087997e-05,1.4474215507507324,0.9275099598932787,2.037595748901367,0.10682826489210129,0.0771050900220871,0.013414466753602028,0.5746971368789673,0.5846042037010193,0.22999581694602966,0.19485367834568024,0.12171003222465515,0.3882707357406616,0.5717198848724365,0.8778933882713318,0.8219633102416992,0.0014784237522714695,0.06807027142041734,nan,nan,0.0,True
80,69.61697249999997,0.00042050999290924973,0.44400376081466675,0.03473389893770218,0.40440139174461365,1.957947461050935e-05,0.01945427618920803,1.0423853382235393e-05,3.2995476722717285,0.894420984965278,2.037595748901367,0.10156849026679993,0.0730752944946289,0.012675890699028969,0.5608922243118286,0.5715407133102417,0.22430001199245453,0.1903589367866516,0.11588341742753983,0.3737715780735016,0.5594620704650879,0.8683216571807861,0.8051609992980957,0.0014003558005572555,0.05466895779400095,nan,nan,0.0,True
85,73.92009770000004,0.00038175848124100473,0.42742037773132324,0.032285530120134354,0.39034539461135864,1.896492176456377e-05,0.019138744100928307,1.072891700459877e-05,3.021775007247925,0.8783374927131651,2.037595748901367,0.09612604230642319,0.06893766671419144,0.011960613541305065,0.552956223487854,0.5614114999771118,0.21852798759937286,0.18587440252304077,0.11364301294088364,0.35938721895217896,0.5487156510353088,0.859332799911499,0.7881619930267334,0.001357607516119319,0.06701541420591338,nan,nan,0.0,True
90,78.24962280000182,0.00034368979812948047,0.41150256991386414,0.030132899060845375,0.37675589323043823,1.881691969174426e-05,0.018436338752508163,1.0852744708245154e-05,1.2323284149169922,0.8477044974683237,2.037595748901367,0.09120530635118484,0.06503483653068542,0.01128319650888443,0.5388475656509399,0.548859179019928,0.21473082900047302,0.18178288638591766,0.11105571687221527,0.34641847014427185,0.5395991206169128,0.848763108253479,0.7714859843254089,0.0013548639050856416,0.05521501467362561,nan,nan,0.0,True
95,81.5116296999986,0.00030675026407763086,0.39679276943206787,0.02818235382437706,0.36398473381996155,1.8891740182880312e-05,0.018483836203813553,1.1207437637494877e-05,3.255808115005493,0.8248125100568959,2.037595748901367,0.08662570267915726,0.06156361103057861,0.01061092596501112,0.5271778702735901,0.5371325612068176,0.21095822751522064,0.1780562698841095,0.10689325630664825,0.3352227509021759,0.5307374000549316,0.8390833139419556,0.7540919184684753,0.0013600727400951077,0.054035736288479436,nan,nan,0.0,True
100,83.17611780000152,0.0002713729613480756,0.38246309757232666,0.026545071974396706,0.3514060080051422,1.8653207007446326e-05,0.018029386177659035,1.1695165085257031e-05,2.4099392890930176,0.8118430524999438,2.037595748901367,0.08261837065219879,0.05865899845957756,0.01012918259948492,0.5204164385795593,0.5271285772323608,0.20815090835094452,0.17476871609687805,0.10479983687400818,0.3247934877872467,0.5230106115341187,0.828685998916626,0.7372503876686096,0.0014068112922920792,0.062363454829916426,nan,nan,0.0,True
105,84.855956899999,0.0002379726564695424,0.3696562945842743,0.025199299678206444,0.3400413393974304,1.8449831259204075e-05,0.01764424704015255,1.2141236766183283e-05,1.3749051094055176,0.7874191255087953,2.037595748901367,0.07919562608003616,0.0562712587416172,0.009662740863859653,0.5088779926300049,0.5157257318496704,0.20526613295078278,0.17192961275577545,0.10198326408863068,0.31629982590675354,0.5158414840698242,0.8195372819900513,0.7215467691421509,0.0013947524366654776,0.051919637342775674,nan,nan,0.0,True
110,86.4219688000012,0.00020694093747854208,0.35772284865379333,0.02399585023522377,0.32935911417007446,1.8089331206283532e-05,0.01745348423719406,1.2658254490816034e-05,1.9455214738845825,0.7707929097976084,2.037595748901367,0.07607893645763397,0.054121337831020355,0.00921610463410616,0.5012034773826599,0.505791187286377,0.2021615356206894,0.16938628256320953,0.09906303882598877,0.3086564838886261,0.5087729692459106,0.8100930452346802,0.7061530947685242,0.0013738931256105555,0.05084907520874848,nan,nan,0.0,True
115,87.98614269999962,0.00017864162290767292,0.3469093143939972,0.022992167621850967,0.31961631774902344,1.8061440641758963e-05,0.0171852707862854,1.322905609413283e-05,1.3375537395477295,0.7567289656705024,2.037595748901367,0.07347729802131653,0.05226206034421921,0.00887833908200264,0.49505090713500977,0.49668073654174805,0.19965451955795288,0.16719667613506317,0.0971638634800911,0.3019167184829712,0.5025535225868225,0.8015519976615906,0.6918705105781555,0.0013735332466820857,0.05008930671785316,nan,nan,0.0,True
120,89.72676559999672,0.00015340649634596826,0.33732670545578003,0.022156348451972008,0.31092971563339233,1.8021042706095614e-05,0.01694447174668312,1.3772160855296534e-05,0.9473621845245361,0.7439984890184053,2.037595748901367,0.0712578222155571,0.05071902275085449,0.008586890064179897,0.48920491337776184,0.48830747604370117,0.19745443761348724,0.16538125276565552,0.09536262601613998,0.29620233178138733,0.49692875146865845,0.7938159704208374,0.6788108944892883,0.0013971925971483317,0.0491082957463806,nan,nan,0.0,True
125,91.27662930000224,0.00013153141657966795,0.3290022313594818,0.021450504660606384,0.3033687174320221,1.7956674128072336e-05,0.016714122146368027,1.4303377611213364e-05,0.7037208676338196,0.7334141561217233,2.037595748901367,0.06940200924873352,0.04944079741835594,0.008355333469808102,0.48433718085289,0.4808923006057739,0.19537575542926788,0.16383220255374908,0.09384121745824814,0.29130423069000244,0.4920801818370819,0.7871521711349487,0.6671045422554016,0.0014105994333467357,0.04900559621502613,nan,nan,0.0,True
130,93.15840819999721,0.00011327284891845553,0.32204270362854004,0.020873157307505608,0.29704928398132324,1.7868696886580437e-05,0.01646321453154087,1.4792256479267962e-05,0.3876178562641144,0.7243493596669067,2.037595748901367,0.06787845492362976,0.048431169241666794,0.008167647756636143,0.48045963048934937,0.4744150638580322,0.19373303651809692,0.16257578134536743,0.09248321503400803,0.28723227977752686,0.4881436228752136,0.7816073298454285,0.6571376323699951,0.0014224983470644758,0.048291447930340764,nan,nan,0.0,True
135,94.79656049999903,9.884485837419116e-05,0.3163146376609802,0.020397251471877098,0.2918488383293152,1.78173268068349e-05,0.016256390139460564,1.5239483218465466e-05,0.08409310132265091,0.7170135993261412,2.037595748901367,0.06660860776901245,0.047629568725824356,0.00801108218729496,0.4771575629711151,0.4689573347568512,0.19235821068286896,0.16155986487865448,0.09118340164422989,0.28385671973228455,0.4849613606929779,0.7770301699638367,0.6487414836883545,0.001432477810307821,0.04819061725656784,nan,nan,0.0,True
140,96.3711936999971,8.841659994436882e-05,0.31154143810272217,0.019999653100967407,0.2875231206417084,1.778079786163289e-05,0.01605689339339733,1.563033220008947e-05,0.3068968951702118,0.7106290272663995,2.037595748901367,0.06554403901100159,0.04697420075535774,0.00788828730583191,0.4743828773498535,0.46420401334762573,0.19121651351451874,0.1607040911912918,0.09005400538444519,0.28098809719085693,0.48235684633255005,0.7732221484184265,0.6415656208992004,0.0014515793043720982,0.04773843756767427,nan,nan,0.0,True
145,98.1624032999971,8.211033542443055e-05,0.3074224591255188,0.019658254459500313,0.28379136323928833,1.766815512382891e-05,0.015873659402132034,1.5968415027600713e-05,0.22361411154270172,0.7052741545258661,2.037595748901367,0.06461713463068008,0.04641873016953468,0.0077788387425243855,0.4719814360141754,0.4600565433502197,0.1902133673429489,0.15996141731739044,0.08900611102581024,0.27849680185317993,0.480136901140213,0.7698854804039001,0.6352853775024414,0.0014635473208598098,0.04774046061718997,nan,nan,0.0,True
150,99.96671719999722,8e-05,0.303716778755188,0.019352668896317482,0.28043457865715027,1.7577989638084546e-05,0.015700511634349823,1.629255166335497e-05,0.07022453099489212,0.7002212970316548,2.037595748901367,0.06377623975276947,0.045924317091703415,0.007677089888602495,0.469730019569397,0.4562135338783264,0.1893245130777359,0.15927846729755402,0.0880105122923851,0.2762409448623657,0.4781803786754608,0.7668300271034241,0.629545271396637,0.0014727030033235967,0.047473828065052355,nan,nan,0.0,True
