trial_id,route,fold,seed,case_id,active,perturbation,axis,relative_l2_vs_FEM,correct_relative_l2_vs_FEM,paired_error_change,prediction_shift_relative_l2,hard_BC_max_abs,correct_reconstruction_max_abs,applicable
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06567283763505471,0.061857959346252274,0.003814878288802441,0.021668273955583572,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_B_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.03127581455058784,0.028883487925749053,0.002392326624838785,0.010612149722874165,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.06407936039358042,0.058513401054723635,0.005565959338856785,0.02324373461306095,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.07161524106620161,0.06571684828197337,0.00589839278422824,0.022769786417484283,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_CPLUS_E5_C9_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.03733186164788942,0.03491481780720553,0.0024170438406838843,0.013756388798356056,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,X,0.07691737266498608,0.07758304789425485,-0.0006656752292687751,0.024006806313991547,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Y,0.06879635800402406,0.06437996815181608,0.0044163898522079775,0.022898145020008087,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V52_C_E4_C7_1T,True,P2_EDGE_ATTRIBUTE_MISMATCH,Z,0.034288337548446776,0.031871008289378173,0.0024173292590686027,0.011936057358980179,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,BASE_C3_0T,False,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.1325777259586439,0.12059337306172085,0.01198435289692304,0.06900689005851746,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.0656978224902957,0.06267577917449886,0.003022043315796835,0.0337807834148407,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_A_E2_C5_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.06839022589487026,0.06297005766990985,0.005420168224960414,0.03911631926894188,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,X,0.1141267269174219,0.1012814151528862,0.012845311764535697,0.058203186839818954,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Y,0.05324312008682841,0.04507489823736129,0.008168221849467118,0.02580241486430168,0.0,1.1920928955078125e-07,True
R4_LHS_03,R4,3,20260813,V40_B_E8_C12_2T,True,P3_CONNECTIVITY_DESTINATION_SHIFT,Z,0.05709545717064364,0.05095315473817944,0.006142302432464199,0.03203873708844185,0.0,1.1920928955078125e-07,True
